timestamp,asset_id,asset_type,oil_temp_c,load_pct,vibration_um,overall_status,source
2024-01-10 03:10:00,TRF-01,Transformer,71.26,64.11,2.923,Normal,HAI-distribution-matched
2024-01-10 03:15:00,TRF-02,Transformer,68.79,61.26,2.805,Normal,HAI-distribution-matched
2024-01-10 03:20:00,TRF-03,Transformer,69.12,61.91,3.06,Normal,HAI-distribution-matched
2024-01-10 03:25:00,TRF-04,Transformer,62.9,59.66,2.972,Normal,HAI-distribution-matched
2024-01-10 03:30:00,TRF-05,Transformer,65.34,62.04,2.513,Normal,HAI-distribution-matched
2024-01-10 03:35:00,TRF-01,Transformer,63.28,64.41,2.574,Normal,HAI-distribution-matched
2024-01-10 03:40:00,TRF-02,Transformer,59.24,61.96,2.241,Normal,HAI-distribution-matched
2024-01-10 03:45:00,TRF-03,Transformer,55.68,55.94,2.918,Normal,HAI-distribution-matched
2024-01-10 03:50:00,TRF-04,Transformer,59.16,56.21,2.681,Normal,HAI-distribution-matched
2024-01-10 03:55:00,TRF-05,Transformer,60.04,62.23,2.687,Normal,HAI-distribution-matched
2024-01-10 04:00:00,TRF-01,Transformer,64.21,57.49,2.801,Normal,HAI-distribution-matched
2024-01-10 04:05:00,TRF-02,Transformer,63.19,58.59,2.756,Normal,HAI-distribution-matched
2024-01-10 04:10:00,TRF-03,Transformer,56.82,52.72,2.718,Normal,HAI-distribution-matched
2024-01-10 04:15:00,TRF-04,Transformer,53.44,48.46,2.869,Normal,HAI-distribution-matched
2024-01-10 04:20:00,TRF-05,Transformer,60.49,55.2,3.283,Normal,HAI-distribution-matched
2024-01-10 04:25:00,TRF-01,Transformer,61.63,58.23,3.438,Normal,HAI-distribution-matched
2024-01-10 04:30:00,TRF-02,Transformer,60.98,59.29,3.754,Normal,HAI-distribution-matched
2024-01-10 04:35:00,TRF-03,Transformer,58.97,48.37,3.371,Normal,HAI-distribution-matched
2024-01-10 04:40:00,TRF-04,Transformer,60.62,46.92,3.397,Normal,HAI-distribution-matched
2024-01-10 04:45:00,TRF-05,Transformer,65.38,50.82,3.378,Normal,HAI-distribution-matched
2024-01-10 04:50:00,TRF-01,Transformer,67.67,45.03,3.412,Normal,HAI-distribution-matched
2024-01-10 04:55:00,TRF-02,Transformer,65.74,44.96,3.705,Normal,HAI-distribution-matched
2024-01-10 05:00:00,TRF-03,Transformer,62.74,49.86,3.542,Normal,HAI-distribution-matched
2024-01-10 05:05:00,TRF-04,Transformer,59.85,43.94,3.356,Normal,HAI-distribution-matched
2024-01-10 05:10:00,TRF-05,Transformer,59.89,40.6,5.879,Critical,HAI-distribution-matched
2024-01-10 05:15:00,TRF-01,Transformer,57.16,40.6,5.913,Critical,HAI-distribution-matched
2024-01-10 05:20:00,TRF-02,Transformer,54.87,40.6,6.1,Critical,HAI-distribution-matched
2024-01-10 05:25:00,TRF-03,Transformer,56.75,40.6,6.101,Critical,HAI-distribution-matched
2024-01-10 05:30:00,TRF-04,Transformer,58.52,45.02,6.056,Critical,HAI-distribution-matched
2024-01-10 05:35:00,TRF-05,Transformer,59.75,47.05,6.167,Critical,HAI-distribution-matched
2024-01-10 05:40:00,TRF-01,Transformer,60.8,56.56,6.276,Critical,HAI-distribution-matched
2024-01-10 05:45:00,TRF-02,Transformer,59.11,50.85,5.951,Critical,HAI-distribution-matched
2024-01-10 05:50:00,TRF-03,Transformer,57.7,52.94,5.997,Critical,HAI-distribution-matched
2024-01-10 05:55:00,TRF-04,Transformer,60.37,49.73,6.469,Critical,HAI-distribution-matched
2024-01-10 06:00:00,TRF-05,Transformer,64.91,53.18,6.175,Critical,HAI-distribution-matched
2024-01-10 06:05:00,TRF-01,Transformer,59.64,53.98,3.441,Normal,HAI-distribution-matched
2024-01-10 06:10:00,TRF-02,Transformer,56.38,49.74,2.916,Normal,HAI-distribution-matched
2024-01-10 06:15:00,TRF-03,Transformer,53.85,49.83,2.867,Normal,HAI-distribution-matched
2024-01-10 06:20:00,TRF-04,Transformer,54.18,50.93,2.852,Normal,HAI-distribution-matched
2024-01-10 06:25:00,TRF-05,Transformer,53.78,48.89,2.637,Normal,HAI-distribution-matched
2024-01-10 06:30:00,TRF-01,Transformer,54.81,53.02,2.964,Normal,HAI-distribution-matched
2024-01-10 06:35:00,TRF-02,Transformer,53.53,48.76,2.695,Normal,HAI-distribution-matched
2024-01-10 06:40:00,TRF-03,Transformer,56.58,58.95,2.706,Normal,HAI-distribution-matched
2024-01-10 06:45:00,TRF-04,Transformer,57.67,62.58,2.826,Normal,HAI-distribution-matched
2024-01-10 06:50:00,TRF-05,Transformer,57.91,62.98,3.201,Normal,HAI-distribution-matched
2024-01-10 06:55:00,TRF-01,Transformer,59.72,69.4,3.168,Normal,HAI-distribution-matched
2024-01-10 07:00:00,TRF-02,Transformer,61.18,69.4,3.385,Normal,HAI-distribution-matched
2024-01-10 07:05:00,TRF-03,Transformer,60.79,69.4,3.508,Normal,HAI-distribution-matched
2024-01-10 07:10:00,TRF-04,Transformer,61.21,69.19,3.464,Normal,HAI-distribution-matched
2024-01-10 07:15:00,TRF-05,Transformer,67.41,69.4,3.113,Normal,HAI-distribution-matched
2024-01-10 07:20:00,TRF-01,Transformer,71.65,69.4,2.726,Normal,HAI-distribution-matched
2024-01-10 07:25:00,TRF-02,Transformer,67.47,69.4,2.794,Normal,HAI-distribution-matched
2024-01-10 07:30:00,TRF-03,Transformer,70.19,69.4,2.685,Normal,HAI-distribution-matched
2024-01-10 07:35:00,TRF-04,Transformer,72.46,69.4,2.97,Normal,HAI-distribution-matched
2024-01-10 07:40:00,TRF-05,Transformer,67.94,67.22,3.167,Normal,HAI-distribution-matched
2024-01-10 07:45:00,TRF-01,Transformer,71.12,69.4,3.094,Normal,HAI-distribution-matched
2024-01-10 07:50:00,TRF-02,Transformer,75.39,69.4,2.781,Normal,HAI-distribution-matched
2024-01-10 07:55:00,TRF-03,Transformer,71.17,69.4,2.946,Normal,HAI-distribution-matched
2024-01-10 08:00:00,TRF-04,Transformer,66.96,65.34,2.691,Normal,HAI-distribution-matched
2024-01-10 08:05:00,TRF-05,Transformer,70.96,68.06,2.542,Normal,HAI-distribution-matched
2024-01-10 08:10:00,TRF-01,Transformer,69.83,62.65,2.358,Normal,HAI-distribution-matched
2024-01-10 08:15:00,TRF-02,Transformer,69.3,56.74,2.418,Normal,HAI-distribution-matched
2024-01-10 08:20:00,TRF-03,Transformer,69.81,56.99,2.808,Normal,HAI-distribution-matched
2024-01-10 08:25:00,TRF-04,Transformer,67.05,46.06,2.835,Normal,HAI-distribution-matched
2024-01-10 08:30:00,TRF-05,Transformer,63.64,50.1,2.745,Normal,HAI-distribution-matched
2024-01-10 08:35:00,TRF-01,Transformer,67.44,52.5,2.39,Normal,HAI-distribution-matched
2024-01-10 08:40:00,TRF-02,Transformer,70.05,51.32,2.624,Normal,HAI-distribution-matched
2024-01-10 08:45:00,TRF-03,Transformer,68.27,50.71,2.479,Normal,HAI-distribution-matched
2024-01-10 08:50:00,TRF-04,Transformer,67.49,50.83,2.587,Normal,HAI-distribution-matched
2024-01-10 08:55:00,TRF-05,Transformer,61.56,47.96,2.558,Normal,HAI-distribution-matched
2024-01-10 09:00:00,TRF-01,Transformer,63.83,49.83,2.84,Normal,HAI-distribution-matched
2024-01-10 09:05:00,TRF-02,Transformer,65.37,49.5,2.824,Normal,HAI-distribution-matched
2024-01-10 09:10:00,TRF-03,Transformer,65.28,50.83,2.835,Normal,HAI-distribution-matched
2024-01-10 09:15:00,TRF-04,Transformer,68.35,50.76,2.985,Normal,HAI-distribution-matched
2024-01-10 09:20:00,TRF-05,Transformer,66.39,49.84,3.531,Normal,HAI-distribution-matched
2024-01-10 09:25:00,TRF-01,Transformer,68.22,51.85,3.681,Normal,HAI-distribution-matched
2024-01-10 09:30:00,TRF-02,Transformer,65.76,55.77,3.556,Normal,HAI-distribution-matched
2024-01-10 09:35:00,TRF-03,Transformer,64.88,53.34,3.473,Normal,HAI-distribution-matched
2024-01-10 09:40:00,TRF-04,Transformer,64.91,55.34,3.267,Normal,HAI-distribution-matched
2024-01-10 09:45:00,TRF-05,Transformer,66.28,57.58,2.982,Normal,HAI-distribution-matched
2024-01-10 09:50:00,TRF-01,Transformer,63.29,51.52,2.842,Normal,HAI-distribution-matched
2024-01-10 09:55:00,TRF-02,Transformer,64.46,56.36,2.666,Normal,HAI-distribution-matched
2024-01-10 10:00:00,TRF-03,Transformer,69.71,65.26,2.885,Normal,HAI-distribution-matched
2024-01-10 10:05:00,TRF-04,Transformer,67.59,63.33,2.626,Normal,HAI-distribution-matched
2024-01-10 10:10:00,TRF-05,Transformer,62.24,61.32,3.026,Normal,HAI-distribution-matched
2024-01-10 10:15:00,TRF-01,Transformer,67.53,59.43,3.216,Normal,HAI-distribution-matched
2024-01-10 10:20:00,TRF-02,Transformer,72.05,61.51,3.189,Normal,HAI-distribution-matched
2024-01-10 10:25:00,TRF-03,Transformer,67.86,62.79,3.161,Normal,HAI-distribution-matched
2024-01-10 10:30:00,TRF-04,Transformer,67.35,54.59,2.993,Normal,HAI-distribution-matched
2024-01-10 10:35:00,TRF-05,Transformer,64.37,50.82,3.064,Normal,HAI-distribution-matched
2024-01-10 10:40:00,TRF-01,Transformer,65.91,53.69,3.335,Normal,HAI-distribution-matched
2024-01-10 10:45:00,TRF-02,Transformer,66.45,53.24,3.103,Normal,HAI-distribution-matched
2024-01-10 10:50:00,TRF-03,Transformer,63.99,48.35,2.692,Normal,HAI-distribution-matched
2024-01-10 10:55:00,TRF-04,Transformer,63.82,55.98,2.92,Normal,HAI-distribution-matched
2024-01-10 11:00:00,TRF-05,Transformer,60.9,52.3,3.015,Normal,HAI-distribution-matched
2024-01-10 11:05:00,TRF-01,Transformer,58.86,52.86,2.724,Normal,HAI-distribution-matched
2024-01-10 11:10:00,TRF-02,Transformer,57.1,52.42,2.576,Normal,HAI-distribution-matched
2024-01-10 11:15:00,TRF-03,Transformer,56.66,48.04,2.418,Normal,HAI-distribution-matched
2024-01-10 11:20:00,TRF-04,Transformer,56.04,49.9,2.318,Normal,HAI-distribution-matched
2024-01-10 11:25:00,TRF-05,Transformer,59.92,52.4,2.337,Normal,HAI-distribution-matched
2024-01-10 11:30:00,TRF-01,Transformer,64.45,50.72,2.368,Normal,HAI-distribution-matched
2024-01-10 11:35:00,TRF-02,Transformer,62.37,49.87,2.294,Normal,HAI-distribution-matched
2024-01-10 11:40:00,TRF-03,Transformer,64.27,53.3,2.205,Normal,HAI-distribution-matched
2024-01-10 11:45:00,TRF-04,Transformer,63.23,44.82,2.265,Normal,HAI-distribution-matched
2024-01-10 11:50:00,TRF-05,Transformer,63.77,42.6,2.418,Normal,HAI-distribution-matched
2024-01-10 11:55:00,TRF-01,Transformer,64.46,45.41,2.424,Normal,HAI-distribution-matched
2024-01-10 12:00:00,TRF-02,Transformer,66.03,44.52,2.809,Normal,HAI-distribution-matched
2024-01-10 12:05:00,TRF-03,Transformer,66.58,43.69,2.969,Normal,HAI-distribution-matched
2024-01-10 12:10:00,TRF-04,Transformer,63.89,49.38,2.563,Normal,HAI-distribution-matched
2024-01-10 12:15:00,TRF-05,Transformer,65.78,47.42,2.764,Normal,HAI-distribution-matched
2024-01-10 12:20:00,TRF-01,Transformer,70.91,57.32,2.956,Normal,HAI-distribution-matched
2024-01-10 12:25:00,TRF-02,Transformer,65.44,49.2,2.85,Normal,HAI-distribution-matched
2024-01-10 12:30:00,TRF-03,Transformer,62.64,40.6,2.487,Normal,HAI-distribution-matched
2024-01-10 12:35:00,TRF-04,Transformer,66.1,46.38,2.566,Normal,HAI-distribution-matched
2024-01-10 12:40:00,TRF-05,Transformer,64.01,43.32,2.629,Normal,HAI-distribution-matched
2024-01-10 12:45:00,TRF-01,Transformer,66.04,40.79,2.395,Normal,HAI-distribution-matched
2024-01-10 12:50:00,TRF-02,Transformer,72.28,47.28,2.16,Normal,HAI-distribution-matched
2024-01-10 12:55:00,TRF-03,Transformer,69.81,46.24,2.222,Normal,HAI-distribution-matched
2024-01-10 13:00:00,TRF-04,Transformer,66.22,51.58,2.278,Normal,HAI-distribution-matched
2024-01-10 13:05:00,TRF-05,Transformer,66.13,49.39,2.279,Normal,HAI-distribution-matched
2024-01-10 13:10:00,TRF-01,Transformer,68.57,51.84,2.366,Normal,HAI-distribution-matched
2024-01-10 13:15:00,TRF-02,Transformer,66.67,50.05,2.176,Normal,HAI-distribution-matched
2024-01-10 13:20:00,TRF-03,Transformer,69.49,46.72,2.187,Normal,HAI-distribution-matched
2024-01-10 13:25:00,TRF-04,Transformer,67.16,55.62,2.447,Normal,HAI-distribution-matched
2024-01-10 13:30:00,TRF-05,Transformer,70.36,60.47,2.44,Normal,HAI-distribution-matched
2024-01-10 13:35:00,TRF-01,Transformer,66.81,56.43,2.16,Normal,HAI-distribution-matched
2024-01-10 13:40:00,TRF-02,Transformer,71.37,55.43,2.16,Normal,HAI-distribution-matched
2024-01-10 13:45:00,TRF-03,Transformer,76.67,61.9,2.16,Normal,HAI-distribution-matched
2024-01-10 13:50:00,TRF-04,Transformer,72.69,56.49,2.188,Normal,HAI-distribution-matched
2024-01-10 13:55:00,TRF-05,Transformer,68.68,52.13,2.392,Normal,HAI-distribution-matched
2024-01-10 14:00:00,TRF-01,Transformer,71.29,54.64,2.16,Normal,HAI-distribution-matched
2024-01-10 14:05:00,TRF-02,Transformer,85.65,109.54,2.393,Critical,HAI-distribution-matched
2024-01-10 14:10:00,TRF-03,Transformer,84.59,108.6,2.197,Critical,HAI-distribution-matched
2024-01-10 14:15:00,TRF-04,Transformer,83.82,107.51,2.72,Critical,HAI-distribution-matched
2024-01-10 14:20:00,TRF-05,Transformer,77.41,106.56,2.749,Critical,HAI-distribution-matched
2024-01-10 14:25:00,TRF-01,Transformer,77.47,105.38,2.465,Critical,HAI-distribution-matched
2024-01-10 14:30:00,TRF-02,Transformer,76.73,108.38,2.251,Critical,HAI-distribution-matched
2024-01-10 14:35:00,TRF-03,Transformer,76.46,110.18,2.453,Critical,HAI-distribution-matched
2024-01-10 14:40:00,TRF-04,Transformer,83.04,115.38,2.434,Critical,HAI-distribution-matched
2024-01-10 14:45:00,TRF-05,Transformer,79.8,116.89,2.494,Critical,HAI-distribution-matched
2024-01-10 14:50:00,TRF-01,Transformer,81.37,112.24,2.986,Critical,HAI-distribution-matched
2024-01-10 14:55:00,TRF-02,Transformer,66.42,64.74,6.156,Critical,HAI-distribution-matched
2024-01-10 15:00:00,TRF-03,Transformer,65.45,63.52,6.513,Critical,HAI-distribution-matched
2024-01-10 15:05:00,TRF-04,Transformer,69.11,66.89,6.662,Critical,HAI-distribution-matched
2024-01-10 15:10:00,TRF-05,Transformer,68.14,60.6,6.491,Critical,HAI-distribution-matched
2024-01-10 15:15:00,TRF-01,Transformer,69.84,61.36,6.477,Critical,HAI-distribution-matched
2024-01-10 15:20:00,TRF-02,Transformer,71.49,58.81,6.428,Critical,HAI-distribution-matched
2024-01-10 15:25:00,TRF-03,Transformer,72.02,66.5,6.248,Critical,HAI-distribution-matched
2024-01-10 15:30:00,TRF-04,Transformer,70.54,69.4,6.22,Critical,HAI-distribution-matched
2024-01-10 15:35:00,TRF-05,Transformer,67.16,69.4,6.158,Critical,HAI-distribution-matched
2024-01-10 15:40:00,TRF-01,Transformer,65.05,69.4,6.177,Critical,HAI-distribution-matched
2024-01-10 15:45:00,TRF-02,Transformer,74.39,69.4,6.035,Critical,HAI-distribution-matched
2024-01-10 15:50:00,TRF-03,Transformer,77.3,69.4,5.817,Critical,HAI-distribution-matched
2024-01-10 15:55:00,TRF-04,Transformer,70.64,64.47,5.859,Critical,HAI-distribution-matched
2024-01-10 16:00:00,TRF-05,Transformer,66.07,63.63,6.219,Critical,HAI-distribution-matched
2024-01-10 16:05:00,TRF-01,Transformer,68.53,66.36,6.224,Critical,HAI-distribution-matched
2024-01-10 16:10:00,TRF-02,Transformer,68.89,62.22,6.152,Critical,HAI-distribution-matched
2024-01-10 16:15:00,TRF-03,Transformer,68.99,58.02,6.291,Critical,HAI-distribution-matched
2024-01-10 16:20:00,TRF-04,Transformer,66.62,54.16,2.808,Normal,HAI-distribution-matched
2024-01-10 16:25:00,TRF-05,Transformer,64.22,48.34,2.852,Normal,HAI-distribution-matched
2024-01-10 16:30:00,TRF-01,Transformer,66.44,53.12,3.241,Normal,HAI-distribution-matched
2024-01-10 16:35:00,TRF-02,Transformer,65.54,50.28,3.274,Normal,HAI-distribution-matched
2024-01-10 16:40:00,TRF-03,Transformer,57.84,47.4,2.819,Normal,HAI-distribution-matched
2024-01-10 16:45:00,TRF-04,Transformer,58.93,50.88,2.976,Normal,HAI-distribution-matched
2024-01-10 16:50:00,TRF-05,Transformer,57.32,51.45,2.68,Normal,HAI-distribution-matched
2024-01-10 16:55:00,TRF-01,Transformer,58.29,49.66,3.091,Normal,HAI-distribution-matched
2024-01-10 17:00:00,TRF-02,Transformer,69.18,54.05,2.865,Normal,HAI-distribution-matched
2024-01-10 17:05:00,TRF-03,Transformer,68.89,51.69,3.652,Normal,HAI-distribution-matched
2024-01-10 17:10:00,TRF-04,Transformer,64.49,42.55,3.84,Normal,HAI-distribution-matched
2024-01-10 17:15:00,TRF-05,Transformer,69.05,50.32,3.587,Normal,HAI-distribution-matched
2024-01-10 17:20:00,TRF-01,Transformer,68.77,47.36,3.504,Normal,HAI-distribution-matched
2024-01-10 17:25:00,TRF-02,Transformer,68.49,45.32,3.623,Normal,HAI-distribution-matched
2024-01-10 17:30:00,TRF-03,Transformer,68.81,43.61,3.732,Normal,HAI-distribution-matched
2024-01-10 17:35:00,TRF-04,Transformer,71.77,45.58,3.736,Normal,HAI-distribution-matched
2024-01-10 17:40:00,TRF-05,Transformer,69.28,45.78,3.84,Normal,HAI-distribution-matched
2024-01-10 17:45:00,TRF-01,Transformer,71.34,51.54,3.775,Normal,HAI-distribution-matched
2024-01-10 17:50:00,TRF-02,Transformer,69.84,59.34,3.564,Normal,HAI-distribution-matched
2024-01-10 17:55:00,TRF-03,Transformer,69.85,55.68,3.39,Normal,HAI-distribution-matched
2024-01-10 18:00:00,TRF-04,Transformer,65.17,51.43,3.553,Normal,HAI-distribution-matched
2024-01-10 18:05:00,TRF-05,Transformer,63.22,49.65,3.564,Normal,HAI-distribution-matched
2024-01-10 18:10:00,TRF-01,Transformer,63.2,52.4,3.555,Normal,HAI-distribution-matched
2024-01-10 18:15:00,TRF-02,Transformer,66.19,52.27,3.677,Normal,HAI-distribution-matched
2024-01-10 18:20:00,TRF-03,Transformer,68.06,50.47,3.046,Normal,HAI-distribution-matched
2024-01-10 18:25:00,TRF-04,Transformer,62.2,45.41,3.119,Normal,HAI-distribution-matched
2024-01-10 18:30:00,TRF-05,Transformer,60.91,40.6,3.158,Normal,HAI-distribution-matched
2024-01-10 18:35:00,TRF-01,Transformer,58.78,40.6,3.565,Normal,HAI-distribution-matched
2024-01-10 18:40:00,TRF-02,Transformer,56.33,43.86,3.085,Normal,HAI-distribution-matched
2024-01-10 18:45:00,TRF-03,Transformer,57.57,47.46,3.475,Normal,HAI-distribution-matched
2024-01-10 18:50:00,TRF-04,Transformer,57.52,47.75,3.423,Normal,HAI-distribution-matched
2024-01-10 18:55:00,TRF-05,Transformer,66.77,52.06,3.486,Normal,HAI-distribution-matched
2024-01-10 19:00:00,TRF-01,Transformer,66.07,46.81,3.84,Normal,HAI-distribution-matched
2024-01-10 19:05:00,TRF-02,Transformer,61.92,48.29,3.84,Normal,HAI-distribution-matched
2024-01-10 19:10:00,TRF-03,Transformer,58.35,41.39,3.837,Normal,HAI-distribution-matched
2024-01-10 19:15:00,TRF-04,Transformer,62.82,44.96,3.774,Normal,HAI-distribution-matched
2024-01-10 19:20:00,TRF-05,Transformer,69.65,47.62,3.533,Normal,HAI-distribution-matched
2024-01-10 19:25:00,TRF-01,Transformer,64.65,49.98,3.446,Normal,HAI-distribution-matched
2024-01-10 19:30:00,TRF-02,Transformer,60.71,55.9,3.194,Normal,HAI-distribution-matched
2024-01-10 19:35:00,TRF-03,Transformer,67.9,59.2,3.154,Normal,HAI-distribution-matched
2024-01-10 19:40:00,TRF-04,Transformer,67.01,53.22,2.528,Normal,HAI-distribution-matched
2024-01-10 19:45:00,TRF-05,Transformer,65.72,58.72,2.709,Normal,HAI-distribution-matched
2024-01-10 19:50:00,TRF-01,Transformer,66.91,57.23,2.721,Normal,HAI-distribution-matched
2024-01-10 19:55:00,TRF-02,Transformer,56.23,48.18,2.676,Normal,HAI-distribution-matched
2024-01-10 20:00:00,TRF-03,Transformer,57.41,48.72,2.782,Normal,HAI-distribution-matched
2024-01-10 20:05:00,TRF-04,Transformer,60.38,52.53,2.444,Normal,HAI-distribution-matched
2024-01-10 20:10:00,TRF-05,Transformer,62.45,48.41,3.026,Normal,HAI-distribution-matched
2024-01-10 20:15:00,TRF-01,Transformer,61.61,55.3,2.995,Normal,HAI-distribution-matched
2024-01-10 20:20:00,TRF-02,Transformer,61.15,51.17,2.958,Normal,HAI-distribution-matched
2024-01-10 20:25:00,TRF-03,Transformer,58.36,49.61,2.715,Normal,HAI-distribution-matched
2024-01-10 20:30:00,TRF-04,Transformer,59.22,47.48,2.764,Normal,HAI-distribution-matched
2024-01-10 20:35:00,TRF-05,Transformer,55.18,41.05,3.158,Normal,HAI-distribution-matched
2024-01-10 20:40:00,TRF-01,Transformer,54.69,40.6,3.401,Normal,HAI-distribution-matched
2024-01-10 20:45:00,TRF-02,Transformer,52.65,40.6,3.562,Normal,HAI-distribution-matched
2024-01-10 20:50:00,TRF-03,Transformer,55.77,40.6,3.619,Normal,HAI-distribution-matched
2024-01-10 20:55:00,TRF-04,Transformer,59.04,40.6,3.433,Normal,HAI-distribution-matched
2024-01-10 21:00:00,TRF-05,Transformer,58.6,40.6,2.994,Normal,HAI-distribution-matched
2024-01-10 21:05:00,TRF-01,Transformer,59.45,42.02,2.943,Normal,HAI-distribution-matched
2024-01-10 21:10:00,TRF-02,Transformer,57.57,49.19,2.891,Normal,HAI-distribution-matched
2024-01-10 21:15:00,TRF-03,Transformer,55.82,43.46,3.178,Normal,HAI-distribution-matched
2024-01-10 21:20:00,TRF-04,Transformer,56.66,43.9,3.231,Normal,HAI-distribution-matched
2024-01-10 21:25:00,TRF-05,Transformer,66.9,49.73,3.612,Normal,HAI-distribution-matched
2024-01-10 21:30:00,TRF-01,Transformer,64.69,55.07,3.83,Normal,HAI-distribution-matched
2024-01-10 21:35:00,TRF-02,Transformer,71.02,61.6,3.587,Normal,HAI-distribution-matched
2024-01-10 21:40:00,TRF-03,Transformer,73.2,61.06,3.036,Normal,HAI-distribution-matched
2024-01-10 21:45:00,TRF-04,Transformer,72.72,59.91,3.388,Normal,HAI-distribution-matched
2024-01-10 21:50:00,TRF-05,Transformer,73.78,52.28,3.681,Normal,HAI-distribution-matched
2024-01-10 21:55:00,TRF-01,Transformer,75.32,57.4,3.226,Normal,HAI-distribution-matched
2024-01-10 22:00:00,TRF-02,Transformer,74.6,55.0,3.582,Normal,HAI-distribution-matched
2024-01-10 22:05:00,TRF-03,Transformer,73.11,55.15,3.593,Normal,HAI-distribution-matched
2024-01-10 22:10:00,TRF-04,Transformer,74.59,54.98,3.546,Normal,HAI-distribution-matched
2024-01-10 22:15:00,TRF-05,Transformer,71.42,44.39,3.84,Normal,HAI-distribution-matched
2024-01-10 22:20:00,TRF-01,Transformer,69.68,42.39,3.84,Normal,HAI-distribution-matched
2024-01-10 22:25:00,TRF-02,Transformer,65.69,46.29,3.84,Normal,HAI-distribution-matched
2024-01-10 22:30:00,TRF-03,Transformer,64.92,47.38,3.84,Normal,HAI-distribution-matched
2024-01-10 22:35:00,TRF-04,Transformer,63.19,50.57,3.84,Normal,HAI-distribution-matched
2024-01-10 22:40:00,TRF-05,Transformer,64.31,54.7,3.795,Normal,HAI-distribution-matched
2024-01-10 22:45:00,TRF-01,Transformer,66.97,51.1,3.662,Normal,HAI-distribution-matched
2024-01-10 22:50:00,TRF-02,Transformer,64.64,49.41,3.33,Normal,HAI-distribution-matched
2024-01-10 22:55:00,TRF-03,Transformer,64.38,49.62,3.194,Normal,HAI-distribution-matched
2024-01-10 23:00:00,TRF-04,Transformer,65.67,53.85,3.07,Normal,HAI-distribution-matched
2024-01-10 23:05:00,TRF-05,Transformer,67.76,52.99,2.896,Normal,HAI-distribution-matched
2024-01-10 23:10:00,TRF-01,Transformer,58.36,45.41,2.947,Normal,HAI-distribution-matched
2024-01-10 23:15:00,TRF-02,Transformer,57.3,45.97,2.871,Normal,HAI-distribution-matched
2024-01-10 23:20:00,TRF-03,Transformer,60.05,50.57,3.02,Normal,HAI-distribution-matched
2024-01-10 23:25:00,TRF-04,Transformer,66.14,57.24,2.598,Normal,HAI-distribution-matched
2024-01-10 23:30:00,TRF-05,Transformer,64.89,58.14,2.629,Normal,HAI-distribution-matched
2024-01-10 23:35:00,TRF-01,Transformer,57.4,51.1,2.719,Normal,HAI-distribution-matched
2024-01-10 23:40:00,TRF-02,Transformer,59.82,49.88,2.681,Normal,HAI-distribution-matched
2024-01-10 23:45:00,TRF-03,Transformer,59.36,52.75,2.684,Normal,HAI-distribution-matched
2024-01-10 23:50:00,TRF-04,Transformer,57.84,56.92,2.322,Normal,HAI-distribution-matched
2024-01-10 23:55:00,TRF-05,Transformer,57.75,58.88,2.516,Normal,HAI-distribution-matched
2024-01-11 00:00:00,TRF-01,Transformer,57.96,57.18,2.756,Normal,HAI-distribution-matched
2024-01-11 00:05:00,TRF-02,Transformer,73.54,111.22,2.92,Critical,HAI-distribution-matched
2024-01-11 00:10:00,TRF-03,Transformer,71.9,110.01,3.2,Critical,HAI-distribution-matched
2024-01-11 00:15:00,TRF-04,Transformer,72.8,110.67,3.222,Critical,HAI-distribution-matched
2024-01-11 00:20:00,TRF-05,Transformer,78.86,113.87,3.312,Critical,HAI-distribution-matched
2024-01-11 00:25:00,TRF-01,Transformer,65.39,60.66,3.306,Normal,HAI-distribution-matched
2024-01-11 00:30:00,TRF-02,Transformer,61.12,56.97,3.437,Normal,HAI-distribution-matched
2024-01-11 00:35:00,TRF-03,Transformer,61.35,57.49,2.965,Normal,HAI-distribution-matched
2024-01-11 00:40:00,TRF-04,Transformer,62.88,60.44,2.739,Normal,HAI-distribution-matched
2024-01-11 00:45:00,TRF-05,Transformer,65.73,62.17,3.188,Normal,HAI-distribution-matched
2024-01-11 00:50:00,TRF-01,Transformer,68.38,63.75,2.525,Normal,HAI-distribution-matched
2024-01-11 00:55:00,TRF-02,Transformer,66.47,64.98,2.56,Normal,HAI-distribution-matched
2024-01-11 01:00:00,TRF-03,Transformer,65.1,58.84,2.928,Normal,HAI-distribution-matched
2024-01-11 01:05:00,TRF-04,Transformer,66.46,58.34,2.915,Normal,HAI-distribution-matched
2024-01-11 01:10:00,TRF-05,Transformer,69.33,53.82,2.823,Normal,HAI-distribution-matched
2024-01-11 01:15:00,TRF-01,Transformer,70.37,52.71,2.883,Normal,HAI-distribution-matched
2024-01-11 01:20:00,TRF-02,Transformer,70.34,47.88,6.24,Critical,HAI-distribution-matched
2024-01-11 01:25:00,TRF-03,Transformer,70.25,50.48,6.571,Critical,HAI-distribution-matched
2024-01-11 01:30:00,TRF-04,Transformer,70.84,42.46,6.507,Critical,HAI-distribution-matched
2024-01-11 01:35:00,TRF-05,Transformer,72.14,47.07,6.583,Critical,HAI-distribution-matched
2024-01-11 01:40:00,TRF-01,Transformer,68.55,48.33,6.379,Critical,HAI-distribution-matched
2024-01-11 01:45:00,TRF-02,Transformer,74.68,57.75,6.437,Critical,HAI-distribution-matched
2024-01-11 01:50:00,TRF-03,Transformer,75.02,56.43,6.445,Critical,HAI-distribution-matched
