timestamp,asset_id,asset_type,current_amps,current_pct_rated,ground_clearance_ft,overall_status,source
2024-01-09 19:05:00,PL-06,PowerLine,679.3,33.97,23.499,Normal,HAI-distribution-matched
2024-01-09 19:10:00,PL-07,PowerLine,549.4,27.47,23.672,Normal,HAI-distribution-matched
2024-01-09 19:15:00,PL-08,PowerLine,592.2,29.61,23.599,Normal,HAI-distribution-matched
2024-01-09 19:20:00,PL-01,PowerLine,608.3,30.41,23.705,Normal,HAI-distribution-matched
2024-01-09 19:25:00,PL-02,PowerLine,636.2,31.81,23.74,Normal,HAI-distribution-matched
2024-01-09 19:30:00,PL-03,PowerLine,614.7,30.74,24.009,Normal,HAI-distribution-matched
2024-01-09 19:35:00,PL-04,PowerLine,579.1,28.95,23.902,Normal,HAI-distribution-matched
2024-01-09 19:40:00,PL-05,PowerLine,581.3,29.07,23.471,Normal,HAI-distribution-matched
2024-01-09 19:45:00,PL-06,PowerLine,609.4,30.47,23.259,Normal,HAI-distribution-matched
2024-01-09 19:50:00,PL-07,PowerLine,672.7,33.63,23.311,Normal,HAI-distribution-matched
2024-01-09 19:55:00,PL-08,PowerLine,617.0,30.85,22.952,Normal,HAI-distribution-matched
2024-01-09 20:00:00,PL-01,PowerLine,687.8,34.39,23.095,Normal,HAI-distribution-matched
2024-01-09 20:05:00,PL-02,PowerLine,737.9,36.89,23.253,Normal,HAI-distribution-matched
2024-01-09 20:10:00,PL-03,PowerLine,770.6,38.53,23.233,Normal,HAI-distribution-matched
2024-01-09 20:15:00,PL-04,PowerLine,895.0,44.75,23.426,Normal,HAI-distribution-matched
2024-01-09 20:20:00,PL-05,PowerLine,736.0,36.8,22.916,Normal,HAI-distribution-matched
2024-01-09 20:25:00,PL-06,PowerLine,874.4,43.72,22.8,Normal,HAI-distribution-matched
2024-01-09 20:30:00,PL-07,PowerLine,800.1,40.0,22.8,Normal,HAI-distribution-matched
2024-01-09 20:35:00,PL-08,PowerLine,802.9,40.14,23.047,Normal,HAI-distribution-matched
2024-01-09 20:40:00,PL-01,PowerLine,790.7,39.53,24.04,Normal,HAI-distribution-matched
2024-01-09 20:45:00,PL-02,PowerLine,678.4,33.92,23.709,Normal,HAI-distribution-matched
2024-01-09 20:50:00,PL-03,PowerLine,720.6,36.03,23.666,Normal,HAI-distribution-matched
2024-01-09 20:55:00,PL-04,PowerLine,781.3,39.06,23.461,Normal,HAI-distribution-matched
2024-01-09 21:00:00,PL-05,PowerLine,800.2,40.01,23.623,Normal,HAI-distribution-matched
2024-01-09 21:05:00,PL-06,PowerLine,676.3,33.81,23.455,Normal,HAI-distribution-matched
2024-01-09 21:10:00,PL-07,PowerLine,588.4,29.42,23.641,Normal,HAI-distribution-matched
2024-01-09 21:15:00,PL-08,PowerLine,553.7,27.68,23.94,Normal,HAI-distribution-matched
2024-01-09 21:20:00,PL-01,PowerLine,669.5,33.47,23.498,Normal,HAI-distribution-matched
2024-01-09 21:25:00,PL-02,PowerLine,681.2,34.06,23.673,Normal,HAI-distribution-matched
2024-01-09 21:30:00,PL-03,PowerLine,536.4,26.82,23.061,Normal,HAI-distribution-matched
2024-01-09 21:35:00,PL-04,PowerLine,713.2,35.66,23.107,Normal,HAI-distribution-matched
2024-01-09 21:40:00,PL-05,PowerLine,821.9,41.09,23.122,Normal,HAI-distribution-matched
2024-01-09 21:45:00,PL-06,PowerLine,723.4,36.17,23.169,Normal,HAI-distribution-matched
2024-01-09 21:50:00,PL-07,PowerLine,689.7,34.49,23.179,Normal,HAI-distribution-matched
2024-01-09 21:55:00,PL-08,PowerLine,670.2,33.51,23.119,Normal,HAI-distribution-matched
2024-01-09 22:00:00,PL-01,PowerLine,713.2,35.66,23.153,Normal,HAI-distribution-matched
2024-01-09 22:05:00,PL-02,PowerLine,725.9,36.3,23.368,Normal,HAI-distribution-matched
2024-01-09 22:10:00,PL-03,PowerLine,671.8,33.59,23.561,Normal,HAI-distribution-matched
2024-01-09 22:15:00,PL-04,PowerLine,772.7,38.64,23.669,Normal,HAI-distribution-matched
2024-01-09 22:20:00,PL-05,PowerLine,890.4,44.52,23.508,Normal,HAI-distribution-matched
2024-01-09 22:25:00,PL-06,PowerLine,858.2,42.91,23.98,Normal,HAI-distribution-matched
2024-01-09 22:30:00,PL-07,PowerLine,792.2,39.61,24.545,Normal,HAI-distribution-matched
2024-01-09 22:35:00,PL-08,PowerLine,896.0,44.8,23.988,Normal,HAI-distribution-matched
2024-01-09 22:40:00,PL-01,PowerLine,704.7,35.24,24.051,Normal,HAI-distribution-matched
2024-01-09 22:45:00,PL-02,PowerLine,638.1,31.9,23.87,Normal,HAI-distribution-matched
2024-01-09 22:50:00,PL-03,PowerLine,719.6,35.98,24.231,Normal,HAI-distribution-matched
2024-01-09 22:55:00,PL-04,PowerLine,819.3,40.96,24.192,Normal,HAI-distribution-matched
2024-01-09 23:00:00,PL-05,PowerLine,777.8,38.89,24.183,Normal,HAI-distribution-matched
2024-01-09 23:05:00,PL-06,PowerLine,934.3,46.72,24.338,Normal,HAI-distribution-matched
2024-01-09 23:10:00,PL-07,PowerLine,718.9,35.94,24.177,Normal,HAI-distribution-matched
2024-01-09 23:15:00,PL-08,PowerLine,796.8,39.84,29.021,Critical,HAI-distribution-matched
2024-01-09 23:20:00,PL-01,PowerLine,788.6,39.43,29.318,Critical,HAI-distribution-matched
2024-01-09 23:25:00,PL-02,PowerLine,739.5,36.97,29.351,Critical,HAI-distribution-matched
2024-01-09 23:30:00,PL-03,PowerLine,798.3,39.91,29.277,Critical,HAI-distribution-matched
2024-01-09 23:35:00,PL-04,PowerLine,754.8,37.74,29.005,Critical,HAI-distribution-matched
2024-01-09 23:40:00,PL-05,PowerLine,666.4,33.32,28.712,Critical,HAI-distribution-matched
2024-01-09 23:45:00,PL-06,PowerLine,679.9,34.0,28.913,Critical,HAI-distribution-matched
2024-01-09 23:50:00,PL-07,PowerLine,678.9,33.95,28.821,Critical,HAI-distribution-matched
2024-01-09 23:55:00,PL-08,PowerLine,624.5,31.23,28.415,Critical,HAI-distribution-matched
2024-01-10 00:00:00,PL-01,PowerLine,593.6,29.68,27.877,Critical,HAI-distribution-matched
2024-01-10 00:05:00,PL-02,PowerLine,579.1,28.95,24.769,Normal,HAI-distribution-matched
2024-01-10 00:10:00,PL-03,PowerLine,477.3,23.86,24.842,Normal,HAI-distribution-matched
2024-01-10 00:15:00,PL-04,PowerLine,460.0,23.0,25.059,Normal,HAI-distribution-matched
2024-01-10 00:20:00,PL-05,PowerLine,501.9,25.1,24.819,Normal,HAI-distribution-matched
2024-01-10 00:25:00,PL-06,PowerLine,460.0,23.0,24.651,Normal,HAI-distribution-matched
2024-01-10 00:30:00,PL-07,PowerLine,466.3,23.32,24.852,Normal,HAI-distribution-matched
2024-01-10 00:35:00,PL-08,PowerLine,460.0,23.0,24.987,Normal,HAI-distribution-matched
2024-01-10 00:40:00,PL-01,PowerLine,525.1,26.25,24.378,Normal,HAI-distribution-matched
2024-01-10 00:45:00,PL-02,PowerLine,531.4,26.57,24.369,Normal,HAI-distribution-matched
2024-01-10 00:50:00,PL-03,PowerLine,639.1,31.96,24.488,Normal,HAI-distribution-matched
2024-01-10 00:55:00,PL-04,PowerLine,804.2,40.21,24.367,Normal,HAI-distribution-matched
2024-01-10 01:00:00,PL-05,PowerLine,693.5,34.68,24.452,Normal,HAI-distribution-matched
2024-01-10 01:05:00,PL-06,PowerLine,644.3,32.21,24.351,Normal,HAI-distribution-matched
2024-01-10 01:10:00,PL-07,PowerLine,717.0,35.85,23.47,Normal,HAI-distribution-matched
2024-01-10 01:15:00,PL-08,PowerLine,667.7,33.39,23.066,Normal,HAI-distribution-matched
2024-01-10 01:20:00,PL-01,PowerLine,694.0,34.7,23.566,Normal,HAI-distribution-matched
2024-01-10 01:25:00,PL-02,PowerLine,702.5,35.12,23.541,Normal,HAI-distribution-matched
2024-01-10 01:30:00,PL-03,PowerLine,529.3,26.47,23.68,Normal,HAI-distribution-matched
2024-01-10 01:35:00,PL-04,PowerLine,624.5,31.23,23.726,Normal,HAI-distribution-matched
2024-01-10 01:40:00,PL-05,PowerLine,625.7,31.29,23.463,Normal,HAI-distribution-matched
2024-01-10 01:45:00,PL-06,PowerLine,548.8,27.44,23.371,Normal,HAI-distribution-matched
2024-01-10 01:50:00,PL-07,PowerLine,685.6,34.28,23.587,Normal,HAI-distribution-matched
2024-01-10 01:55:00,PL-08,PowerLine,635.9,31.79,23.808,Normal,HAI-distribution-matched
2024-01-10 02:00:00,PL-01,PowerLine,589.6,29.48,24.644,Normal,HAI-distribution-matched
2024-01-10 02:05:00,PL-02,PowerLine,473.4,23.67,24.371,Normal,HAI-distribution-matched
2024-01-10 02:10:00,PL-03,PowerLine,551.2,27.56,24.931,Normal,HAI-distribution-matched
2024-01-10 02:15:00,PL-04,PowerLine,576.7,28.83,24.474,Normal,HAI-distribution-matched
2024-01-10 02:20:00,PL-05,PowerLine,467.0,23.35,24.583,Normal,HAI-distribution-matched
2024-01-10 02:25:00,PL-06,PowerLine,520.1,26.0,24.561,Normal,HAI-distribution-matched
2024-01-10 02:30:00,PL-07,PowerLine,608.1,30.4,24.431,Normal,HAI-distribution-matched
2024-01-10 02:35:00,PL-08,PowerLine,656.0,32.8,24.364,Normal,HAI-distribution-matched
2024-01-10 02:40:00,PL-01,PowerLine,760.3,38.01,24.08,Normal,HAI-distribution-matched
2024-01-10 02:45:00,PL-02,PowerLine,706.6,35.33,24.401,Normal,HAI-distribution-matched
2024-01-10 02:50:00,PL-03,PowerLine,836.0,41.8,24.03,Normal,HAI-distribution-matched
2024-01-10 02:55:00,PL-04,PowerLine,815.9,40.79,24.143,Normal,HAI-distribution-matched
2024-01-10 03:00:00,PL-05,PowerLine,857.5,42.88,24.4,Normal,HAI-distribution-matched
2024-01-10 03:05:00,PL-06,PowerLine,928.1,46.41,24.851,Normal,HAI-distribution-matched
2024-01-10 03:10:00,PL-07,PowerLine,940.0,47.0,25.081,Normal,HAI-distribution-matched
2024-01-10 03:15:00,PL-08,PowerLine,940.0,47.0,25.13,Normal,HAI-distribution-matched
2024-01-10 03:20:00,PL-01,PowerLine,859.0,42.95,24.726,Normal,HAI-distribution-matched
2024-01-10 03:25:00,PL-02,PowerLine,849.1,42.46,24.327,Normal,HAI-distribution-matched
2024-01-10 03:30:00,PL-03,PowerLine,799.4,39.97,23.858,Normal,HAI-distribution-matched
2024-01-10 03:35:00,PL-04,PowerLine,725.4,36.27,23.424,Normal,HAI-distribution-matched
2024-01-10 03:40:00,PL-05,PowerLine,609.1,30.46,23.51,Normal,HAI-distribution-matched
2024-01-10 03:45:00,PL-06,PowerLine,632.0,31.6,23.315,Normal,HAI-distribution-matched
2024-01-10 03:50:00,PL-07,PowerLine,700.9,35.04,23.86,Normal,HAI-distribution-matched
2024-01-10 03:55:00,PL-08,PowerLine,726.7,36.34,23.668,Normal,HAI-distribution-matched
2024-01-10 04:00:00,PL-01,PowerLine,602.5,30.13,23.752,Normal,HAI-distribution-matched
2024-01-10 04:05:00,PL-02,PowerLine,498.7,24.93,23.692,Normal,HAI-distribution-matched
2024-01-10 04:10:00,PL-03,PowerLine,533.4,26.67,23.22,Normal,HAI-distribution-matched
2024-01-10 04:15:00,PL-04,PowerLine,540.8,27.04,23.739,Normal,HAI-distribution-matched
2024-01-10 04:20:00,PL-05,PowerLine,541.2,27.06,24.035,Normal,HAI-distribution-matched
2024-01-10 04:25:00,PL-06,PowerLine,544.6,27.23,24.328,Normal,HAI-distribution-matched
2024-01-10 04:30:00,PL-07,PowerLine,531.1,26.56,24.498,Normal,HAI-distribution-matched
2024-01-10 04:35:00,PL-08,PowerLine,567.4,28.37,24.144,Normal,HAI-distribution-matched
2024-01-10 04:40:00,PL-01,PowerLine,668.5,33.43,23.849,Normal,HAI-distribution-matched
2024-01-10 04:45:00,PL-02,PowerLine,604.4,30.22,24.039,Normal,HAI-distribution-matched
2024-01-10 04:50:00,PL-03,PowerLine,652.1,32.61,24.602,Normal,HAI-distribution-matched
2024-01-10 04:55:00,PL-04,PowerLine,665.4,33.27,24.654,Normal,HAI-distribution-matched
2024-01-10 05:00:00,PL-05,PowerLine,539.1,26.95,24.916,Normal,HAI-distribution-matched
2024-01-10 05:05:00,PL-06,PowerLine,514.9,25.74,24.585,Normal,HAI-distribution-matched
2024-01-10 05:10:00,PL-07,PowerLine,543.4,27.17,24.902,Normal,HAI-distribution-matched
2024-01-10 05:15:00,PL-08,PowerLine,726.5,36.32,24.612,Normal,HAI-distribution-matched
2024-01-10 05:20:00,PL-01,PowerLine,669.0,33.45,24.609,Normal,HAI-distribution-matched
2024-01-10 05:25:00,PL-02,PowerLine,628.7,31.43,24.383,Normal,HAI-distribution-matched
2024-01-10 05:30:00,PL-03,PowerLine,669.8,33.49,24.653,Normal,HAI-distribution-matched
2024-01-10 05:35:00,PL-04,PowerLine,666.0,33.3,24.888,Normal,HAI-distribution-matched
2024-01-10 05:40:00,PL-05,PowerLine,1618.7,80.93,23.592,Critical,HAI-distribution-matched
2024-01-10 05:45:00,PL-06,PowerLine,1565.5,78.28,24.102,Critical,HAI-distribution-matched
2024-01-10 05:50:00,PL-07,PowerLine,1542.8,77.14,24.657,Critical,HAI-distribution-matched
2024-01-10 05:55:00,PL-08,PowerLine,1519.2,75.96,24.577,Critical,HAI-distribution-matched
2024-01-10 06:00:00,PL-01,PowerLine,1435.1,71.75,24.45,Critical,HAI-distribution-matched
2024-01-10 06:05:00,PL-02,PowerLine,1474.1,73.7,24.726,Critical,HAI-distribution-matched
2024-01-10 06:10:00,PL-03,PowerLine,1511.1,75.56,24.541,Critical,HAI-distribution-matched
2024-01-10 06:15:00,PL-04,PowerLine,1530.9,76.54,24.362,Critical,HAI-distribution-matched
2024-01-10 06:20:00,PL-05,PowerLine,1553.2,77.66,24.647,Critical,HAI-distribution-matched
2024-01-10 06:25:00,PL-06,PowerLine,1500.6,75.03,24.24,Critical,HAI-distribution-matched
2024-01-10 06:30:00,PL-07,PowerLine,1468.4,73.42,23.87,Critical,HAI-distribution-matched
2024-01-10 06:35:00,PL-08,PowerLine,1471.5,73.57,23.97,Critical,HAI-distribution-matched
2024-01-10 06:40:00,PL-01,PowerLine,1563.7,78.18,23.215,Critical,HAI-distribution-matched
2024-01-10 06:45:00,PL-02,PowerLine,1630.4,81.52,23.044,Critical,HAI-distribution-matched
2024-01-10 06:50:00,PL-03,PowerLine,1653.0,82.65,22.929,Critical,HAI-distribution-matched
2024-01-10 06:55:00,PL-04,PowerLine,1751.2,87.56,23.248,Critical,HAI-distribution-matched
2024-01-10 07:00:00,PL-05,PowerLine,1755.4,87.77,23.5,Critical,HAI-distribution-matched
2024-01-10 07:05:00,PL-06,PowerLine,1765.6,88.28,22.83,Critical,HAI-distribution-matched
2024-01-10 07:10:00,PL-07,PowerLine,1818.7,90.93,22.582,Critical,HAI-distribution-matched
2024-01-10 07:15:00,PL-08,PowerLine,1822.5,91.13,22.414,Critical,HAI-distribution-matched
2024-01-10 07:20:00,PL-01,PowerLine,578.1,28.9,23.271,Normal,HAI-distribution-matched
2024-01-10 07:25:00,PL-02,PowerLine,468.4,23.42,22.976,Normal,HAI-distribution-matched
2024-01-10 07:30:00,PL-03,PowerLine,460.0,23.0,23.296,Normal,HAI-distribution-matched
2024-01-10 07:35:00,PL-04,PowerLine,478.7,23.93,23.146,Normal,HAI-distribution-matched
2024-01-10 07:40:00,PL-05,PowerLine,460.0,23.0,23.491,Normal,HAI-distribution-matched
2024-01-10 07:45:00,PL-06,PowerLine,650.3,32.51,23.566,Normal,HAI-distribution-matched
2024-01-10 07:50:00,PL-07,PowerLine,618.8,30.94,23.272,Normal,HAI-distribution-matched
2024-01-10 07:55:00,PL-08,PowerLine,687.9,34.39,23.893,Normal,HAI-distribution-matched
2024-01-10 08:00:00,PL-01,PowerLine,604.0,30.2,24.432,Normal,HAI-distribution-matched
2024-01-10 08:05:00,PL-02,PowerLine,632.4,31.62,24.474,Normal,HAI-distribution-matched
2024-01-10 08:10:00,PL-03,PowerLine,746.8,37.34,24.315,Normal,HAI-distribution-matched
2024-01-10 08:15:00,PL-04,PowerLine,714.0,35.7,23.878,Normal,HAI-distribution-matched
2024-01-10 08:20:00,PL-05,PowerLine,631.8,31.59,24.292,Normal,HAI-distribution-matched
2024-01-10 08:25:00,PL-06,PowerLine,614.6,30.73,24.551,Normal,HAI-distribution-matched
2024-01-10 08:30:00,PL-07,PowerLine,611.5,30.57,24.168,Normal,HAI-distribution-matched
2024-01-10 08:35:00,PL-08,PowerLine,552.0,27.6,23.89,Normal,HAI-distribution-matched
2024-01-10 08:40:00,PL-01,PowerLine,696.1,34.81,24.075,Normal,HAI-distribution-matched
2024-01-10 08:45:00,PL-02,PowerLine,698.1,34.91,23.63,Normal,HAI-distribution-matched
2024-01-10 08:50:00,PL-03,PowerLine,792.8,39.64,23.455,Normal,HAI-distribution-matched
2024-01-10 08:55:00,PL-04,PowerLine,858.1,42.91,23.153,Normal,HAI-distribution-matched
2024-01-10 09:00:00,PL-05,PowerLine,940.0,47.0,22.908,Normal,HAI-distribution-matched
2024-01-10 09:05:00,PL-06,PowerLine,828.0,41.4,22.806,Normal,HAI-distribution-matched
2024-01-10 09:10:00,PL-07,PowerLine,856.4,42.82,23.32,Normal,HAI-distribution-matched
2024-01-10 09:15:00,PL-08,PowerLine,795.7,39.79,22.8,Normal,HAI-distribution-matched
2024-01-10 09:20:00,PL-01,PowerLine,770.9,38.55,23.118,Normal,HAI-distribution-matched
2024-01-10 09:25:00,PL-02,PowerLine,680.6,34.03,23.346,Normal,HAI-distribution-matched
2024-01-10 09:30:00,PL-03,PowerLine,854.9,42.75,23.801,Normal,HAI-distribution-matched
2024-01-10 09:35:00,PL-04,PowerLine,777.5,38.87,23.926,Normal,HAI-distribution-matched
2024-01-10 09:40:00,PL-05,PowerLine,814.0,40.7,23.797,Normal,HAI-distribution-matched
2024-01-10 09:45:00,PL-06,PowerLine,702.1,35.1,23.527,Normal,HAI-distribution-matched
2024-01-10 09:50:00,PL-07,PowerLine,683.0,34.15,23.963,Normal,HAI-distribution-matched
2024-01-10 09:55:00,PL-08,PowerLine,763.8,38.19,24.152,Normal,HAI-distribution-matched
2024-01-10 10:00:00,PL-01,PowerLine,779.8,38.99,23.947,Normal,HAI-distribution-matched
2024-01-10 10:05:00,PL-02,PowerLine,698.4,34.92,24.29,Normal,HAI-distribution-matched
2024-01-10 10:10:00,PL-03,PowerLine,645.9,32.3,24.082,Normal,HAI-distribution-matched
2024-01-10 10:15:00,PL-04,PowerLine,666.0,33.3,24.07,Normal,HAI-distribution-matched
2024-01-10 10:20:00,PL-05,PowerLine,669.8,33.49,23.836,Normal,HAI-distribution-matched
2024-01-10 10:25:00,PL-06,PowerLine,577.5,28.88,24.058,Normal,HAI-distribution-matched
2024-01-10 10:30:00,PL-07,PowerLine,567.8,28.39,23.682,Normal,HAI-distribution-matched
2024-01-10 10:35:00,PL-08,PowerLine,576.9,28.84,23.62,Normal,HAI-distribution-matched
2024-01-10 10:40:00,PL-01,PowerLine,637.3,31.86,23.436,Normal,HAI-distribution-matched
2024-01-10 10:45:00,PL-02,PowerLine,721.4,36.07,23.618,Normal,HAI-distribution-matched
2024-01-10 10:50:00,PL-03,PowerLine,767.7,38.38,23.818,Normal,HAI-distribution-matched
2024-01-10 10:55:00,PL-04,PowerLine,782.6,39.13,23.438,Normal,HAI-distribution-matched
2024-01-10 11:00:00,PL-05,PowerLine,796.9,39.85,23.672,Normal,HAI-distribution-matched
2024-01-10 11:05:00,PL-06,PowerLine,817.6,40.88,23.177,Normal,HAI-distribution-matched
2024-01-10 11:10:00,PL-07,PowerLine,870.5,43.52,24.109,Normal,HAI-distribution-matched
2024-01-10 11:15:00,PL-08,PowerLine,940.0,47.0,23.904,Normal,HAI-distribution-matched
2024-01-10 11:20:00,PL-01,PowerLine,857.5,42.88,24.305,Normal,HAI-distribution-matched
2024-01-10 11:25:00,PL-02,PowerLine,800.8,40.04,24.334,Normal,HAI-distribution-matched
2024-01-10 11:30:00,PL-03,PowerLine,860.2,43.01,24.373,Normal,HAI-distribution-matched
2024-01-10 11:35:00,PL-04,PowerLine,762.8,38.14,23.887,Normal,HAI-distribution-matched
2024-01-10 11:40:00,PL-05,PowerLine,657.8,32.89,24.215,Normal,HAI-distribution-matched
2024-01-10 11:45:00,PL-06,PowerLine,616.8,30.84,24.201,Normal,HAI-distribution-matched
2024-01-10 11:50:00,PL-07,PowerLine,634.7,31.74,24.344,Normal,HAI-distribution-matched
2024-01-10 11:55:00,PL-08,PowerLine,609.2,30.46,24.259,Normal,HAI-distribution-matched
2024-01-10 12:00:00,PL-01,PowerLine,650.1,32.51,24.268,Normal,HAI-distribution-matched
2024-01-10 12:05:00,PL-02,PowerLine,636.6,31.83,23.901,Normal,HAI-distribution-matched
2024-01-10 12:10:00,PL-03,PowerLine,620.7,31.03,23.859,Normal,HAI-distribution-matched
2024-01-10 12:15:00,PL-04,PowerLine,509.5,25.47,23.725,Normal,HAI-distribution-matched
2024-01-10 12:20:00,PL-05,PowerLine,582.2,29.11,23.506,Normal,HAI-distribution-matched
2024-01-10 12:25:00,PL-06,PowerLine,645.0,32.25,23.63,Normal,HAI-distribution-matched
2024-01-10 12:30:00,PL-07,PowerLine,639.5,31.97,23.82,Normal,HAI-distribution-matched
2024-01-10 12:35:00,PL-08,PowerLine,659.5,32.98,23.939,Normal,HAI-distribution-matched
2024-01-10 12:40:00,PL-01,PowerLine,676.4,33.82,23.911,Normal,HAI-distribution-matched
2024-01-10 12:45:00,PL-02,PowerLine,757.5,37.88,24.076,Normal,HAI-distribution-matched
2024-01-10 12:50:00,PL-03,PowerLine,765.3,38.27,24.154,Normal,HAI-distribution-matched
2024-01-10 12:55:00,PL-04,PowerLine,657.0,32.85,24.166,Normal,HAI-distribution-matched
2024-01-10 13:00:00,PL-05,PowerLine,804.2,40.21,24.203,Normal,HAI-distribution-matched
2024-01-10 13:05:00,PL-06,PowerLine,883.6,44.18,24.609,Normal,HAI-distribution-matched
2024-01-10 13:10:00,PL-07,PowerLine,859.7,42.99,24.073,Normal,HAI-distribution-matched
2024-01-10 13:15:00,PL-08,PowerLine,847.2,42.36,23.944,Normal,HAI-distribution-matched
2024-01-10 13:20:00,PL-01,PowerLine,846.5,42.32,24.078,Normal,HAI-distribution-matched
2024-01-10 13:25:00,PL-02,PowerLine,767.7,38.38,23.482,Normal,HAI-distribution-matched
2024-01-10 13:30:00,PL-03,PowerLine,839.7,41.99,24.07,Normal,HAI-distribution-matched
2024-01-10 13:35:00,PL-04,PowerLine,893.3,44.66,24.153,Normal,HAI-distribution-matched
2024-01-10 13:40:00,PL-05,PowerLine,857.9,42.9,24.483,Normal,HAI-distribution-matched
2024-01-10 13:45:00,PL-06,PowerLine,883.8,44.19,24.824,Normal,HAI-distribution-matched
2024-01-10 13:50:00,PL-07,PowerLine,933.2,46.66,24.852,Normal,HAI-distribution-matched
2024-01-10 13:55:00,PL-08,PowerLine,915.0,45.75,23.901,Normal,HAI-distribution-matched
2024-01-10 14:00:00,PL-01,PowerLine,806.7,40.33,23.97,Normal,HAI-distribution-matched
2024-01-10 14:05:00,PL-02,PowerLine,841.3,42.06,24.053,Normal,HAI-distribution-matched
2024-01-10 14:10:00,PL-03,PowerLine,824.2,41.21,23.644,Normal,HAI-distribution-matched
2024-01-10 14:15:00,PL-04,PowerLine,724.9,36.24,23.038,Normal,HAI-distribution-matched
2024-01-10 14:20:00,PL-05,PowerLine,797.5,39.87,23.352,Normal,HAI-distribution-matched
2024-01-10 14:25:00,PL-06,PowerLine,800.3,40.02,22.989,Normal,HAI-distribution-matched
2024-01-10 14:30:00,PL-07,PowerLine,768.3,38.42,23.901,Normal,HAI-distribution-matched
2024-01-10 14:35:00,PL-08,PowerLine,910.9,45.55,24.013,Normal,HAI-distribution-matched
2024-01-10 14:40:00,PL-01,PowerLine,839.1,41.95,24.509,Normal,HAI-distribution-matched
2024-01-10 14:45:00,PL-02,PowerLine,748.7,37.43,24.444,Normal,HAI-distribution-matched
2024-01-10 14:50:00,PL-03,PowerLine,752.9,37.65,24.655,Normal,HAI-distribution-matched
2024-01-10 14:55:00,PL-04,PowerLine,733.5,36.68,24.576,Normal,HAI-distribution-matched
2024-01-10 15:00:00,PL-05,PowerLine,687.3,34.37,24.86,Normal,HAI-distribution-matched
2024-01-10 15:05:00,PL-06,PowerLine,793.1,39.66,23.98,Normal,HAI-distribution-matched
2024-01-10 15:10:00,PL-07,PowerLine,696.4,34.82,24.31,Normal,HAI-distribution-matched
2024-01-10 15:15:00,PL-08,PowerLine,719.8,35.99,24.51,Normal,HAI-distribution-matched
2024-01-10 15:20:00,PL-01,PowerLine,723.2,36.16,24.377,Normal,HAI-distribution-matched
2024-01-10 15:25:00,PL-02,PowerLine,718.9,35.95,24.17,Normal,HAI-distribution-matched
2024-01-10 15:30:00,PL-03,PowerLine,801.3,40.07,24.034,Normal,HAI-distribution-matched
2024-01-10 15:35:00,PL-04,PowerLine,937.6,46.88,24.133,Normal,HAI-distribution-matched
2024-01-10 15:40:00,PL-05,PowerLine,902.0,45.1,24.561,Normal,HAI-distribution-matched
2024-01-10 15:45:00,PL-06,PowerLine,937.2,46.86,24.28,Normal,HAI-distribution-matched
2024-01-10 15:50:00,PL-07,PowerLine,904.6,45.23,23.61,Normal,HAI-distribution-matched
2024-01-10 15:55:00,PL-08,PowerLine,879.7,43.99,24.585,Normal,HAI-distribution-matched
2024-01-10 16:00:00,PL-01,PowerLine,886.1,44.3,24.745,Normal,HAI-distribution-matched
2024-01-10 16:05:00,PL-02,PowerLine,870.6,43.53,24.489,Normal,HAI-distribution-matched
2024-01-10 16:10:00,PL-03,PowerLine,777.8,38.89,24.854,Normal,HAI-distribution-matched
2024-01-10 16:15:00,PL-04,PowerLine,864.3,43.21,25.07,Normal,HAI-distribution-matched
2024-01-10 16:20:00,PL-05,PowerLine,872.8,43.64,25.091,Normal,HAI-distribution-matched
2024-01-10 16:25:00,PL-06,PowerLine,843.4,42.17,24.752,Normal,HAI-distribution-matched
2024-01-10 16:30:00,PL-07,PowerLine,775.7,38.79,24.885,Normal,HAI-distribution-matched
2024-01-10 16:35:00,PL-08,PowerLine,785.9,39.29,25.154,Normal,HAI-distribution-matched
2024-01-10 16:40:00,PL-01,PowerLine,755.1,37.75,24.347,Normal,HAI-distribution-matched
2024-01-10 16:45:00,PL-02,PowerLine,760.2,38.01,24.377,Normal,HAI-distribution-matched
2024-01-10 16:50:00,PL-03,PowerLine,737.3,36.86,24.431,Normal,HAI-distribution-matched
2024-01-10 16:55:00,PL-04,PowerLine,670.4,33.52,24.464,Normal,HAI-distribution-matched
2024-01-10 17:00:00,PL-05,PowerLine,793.6,39.68,24.412,Normal,HAI-distribution-matched
2024-01-10 17:05:00,PL-06,PowerLine,710.0,35.5,24.787,Normal,HAI-distribution-matched
2024-01-10 17:10:00,PL-07,PowerLine,650.9,32.54,24.591,Normal,HAI-distribution-matched
2024-01-10 17:15:00,PL-08,PowerLine,708.3,35.41,24.502,Normal,HAI-distribution-matched
2024-01-10 17:20:00,PL-01,PowerLine,729.9,36.49,24.543,Normal,HAI-distribution-matched
2024-01-10 17:25:00,PL-02,PowerLine,774.1,38.71,24.396,Normal,HAI-distribution-matched
2024-01-10 17:30:00,PL-03,PowerLine,800.1,40.01,23.825,Normal,HAI-distribution-matched
2024-01-10 17:35:00,PL-04,PowerLine,729.6,36.48,23.93,Normal,HAI-distribution-matched
2024-01-10 17:40:00,PL-05,PowerLine,774.5,38.73,24.024,Normal,HAI-distribution-matched
2024-01-10 17:45:00,PL-06,PowerLine,715.9,35.8,23.886,Normal,HAI-distribution-matched
