timestamp,asset_id,asset_type,oil_temp_c,load_pct,vibration_um,overall_status
2024-01-09 13:50:00,TRF-01,Transformer,68.31,62.61,2.058,Normal
2024-01-09 13:55:00,TRF-02,Transformer,64.11,53.5,1.898,Normal
2024-01-09 14:00:00,TRF-03,Transformer,70.14,66.34,2.218,Normal
2024-01-09 14:05:00,TRF-04,Transformer,64.0,49.66,1.973,Normal
2024-01-09 14:10:00,TRF-05,Transformer,67.35,55.54,2.022,Normal
2024-01-09 14:15:00,TRF-01,Transformer,75.25,70.77,2.15,Normal
2024-01-09 14:20:00,TRF-02,Transformer,77.25,81.38,2.114,Normal
2024-01-09 14:25:00,TRF-03,Transformer,69.75,62.84,2.092,Normal
2024-01-09 14:30:00,TRF-04,Transformer,73.46,75.17,2.081,Normal
2024-01-09 14:35:00,TRF-05,Transformer,74.14,79.84,2.158,Normal
2024-01-09 14:40:00,TRF-01,Transformer,71.08,65.73,2.079,Normal
2024-01-09 14:45:00,TRF-02,Transformer,71.66,68.82,2.095,Normal
2024-01-09 14:50:00,TRF-03,Transformer,69.92,65.12,2.056,Normal
2024-01-09 14:55:00,TRF-04,Transformer,74.67,77.98,2.373,Normal
2024-01-09 15:00:00,TRF-05,Transformer,81.28,93.81,2.297,Warning
2024-01-09 15:05:00,TRF-01,Transformer,80.06,89.97,2.197,Normal
2024-01-09 15:10:00,TRF-02,Transformer,70.93,62.38,2.063,Normal
2024-01-09 15:15:00,TRF-03,Transformer,63.95,45.54,1.973,Normal
2024-01-09 15:20:00,TRF-04,Transformer,61.69,47.92,2.029,Normal
2024-01-09 15:25:00,TRF-05,Transformer,51.92,22.08,2.043,Normal
2024-01-09 15:30:00,TRF-01,Transformer,56.78,35.6,1.974,Normal
2024-01-09 15:35:00,TRF-02,Transformer,56.44,35.62,2.226,Normal
2024-01-09 15:40:00,TRF-03,Transformer,63.92,57.04,2.001,Normal
2024-01-09 15:45:00,TRF-04,Transformer,68.93,57.94,2.143,Normal
2024-01-09 15:50:00,TRF-05,Transformer,79.58,86.65,2.186,Normal
2024-01-09 15:55:00,TRF-01,Transformer,82.88,92.55,2.345,Warning
2024-01-09 16:00:00,TRF-02,Transformer,82.13,96.58,2.273,Warning
2024-01-09 16:05:00,TRF-03,Transformer,79.69,92.9,2.135,Warning
2024-01-09 16:10:00,TRF-04,Transformer,96.32,127.46,2.588,Critical
2024-01-09 16:15:00,TRF-05,Transformer,85.52,111.72,2.287,Warning
2024-01-09 16:20:00,TRF-01,Transformer,83.45,101.97,2.268,Warning
2024-01-09 16:25:00,TRF-02,Transformer,81.04,94.49,2.32,Warning
2024-01-09 16:30:00,TRF-03,Transformer,72.6,76.27,2.04,Normal
2024-01-09 16:35:00,TRF-04,Transformer,77.99,80.66,2.15,Normal
2024-01-09 16:40:00,TRF-05,Transformer,71.97,77.14,2.061,Normal
2024-01-09 16:45:00,TRF-01,Transformer,76.44,84.41,2.303,Normal
2024-01-09 16:50:00,TRF-02,Transformer,76.92,79.44,2.275,Normal
2024-01-09 16:55:00,TRF-03,Transformer,73.68,71.58,2.208,Normal
2024-01-09 17:00:00,TRF-04,Transformer,79.7,94.99,2.198,Warning
2024-01-09 17:05:00,TRF-05,Transformer,79.76,96.8,2.198,Warning
2024-01-09 17:10:00,TRF-01,Transformer,78.57,84.87,2.211,Normal
2024-01-09 17:15:00,TRF-02,Transformer,71.4,63.52,1.998,Normal
2024-01-09 17:20:00,TRF-03,Transformer,64.13,48.26,1.9,Normal
2024-01-09 17:25:00,TRF-04,Transformer,61.77,43.75,2.059,Normal
2024-01-09 17:30:00,TRF-05,Transformer,61.79,45.06,2.044,Normal
2024-01-09 17:35:00,TRF-01,Transformer,66.6,61.14,1.889,Normal
2024-01-09 17:40:00,TRF-02,Transformer,71.58,67.35,2.243,Normal
2024-01-09 17:45:00,TRF-03,Transformer,79.2,95.33,2.316,Warning
2024-01-09 17:50:00,TRF-04,Transformer,77.04,84.1,2.06,Normal
2024-01-09 17:55:00,TRF-05,Transformer,75.71,86.61,2.158,Normal
2024-01-09 18:00:00,TRF-01,Transformer,68.63,64.02,1.945,Normal
2024-01-09 18:05:00,TRF-02,Transformer,62.67,53.79,1.932,Normal
2024-01-09 18:10:00,TRF-03,Transformer,70.79,66.98,2.084,Normal
2024-01-09 18:15:00,TRF-04,Transformer,69.2,66.0,2.078,Normal
2024-01-09 18:20:00,TRF-05,Transformer,70.78,63.12,2.118,Normal
2024-01-09 18:25:00,TRF-01,Transformer,70.22,66.93,2.154,Normal
2024-01-09 18:30:00,TRF-02,Transformer,67.27,62.96,2.015,Normal
2024-01-09 18:35:00,TRF-03,Transformer,63.34,49.11,1.901,Normal
2024-01-09 18:40:00,TRF-04,Transformer,63.35,50.06,1.834,Normal
2024-01-09 18:45:00,TRF-05,Transformer,65.31,45.61,1.929,Normal
2024-01-09 18:50:00,TRF-01,Transformer,70.16,59.16,2.079,Normal
2024-01-09 18:55:00,TRF-02,Transformer,62.2,42.98,1.961,Normal
2024-01-09 19:00:00,TRF-03,Transformer,61.17,41.73,2.052,Normal
2024-01-09 19:05:00,TRF-04,Transformer,69.82,62.32,2.135,Normal
2024-01-09 19:10:00,TRF-05,Transformer,69.23,65.45,2.022,Normal
2024-01-09 19:15:00,TRF-01,Transformer,65.91,62.22,2.055,Normal
2024-01-09 19:20:00,TRF-02,Transformer,63.08,43.22,2.129,Normal
2024-01-09 19:25:00,TRF-03,Transformer,62.81,45.61,1.939,Normal
2024-01-09 19:30:00,TRF-04,Transformer,64.58,59.05,2.083,Normal
2024-01-09 19:35:00,TRF-05,Transformer,70.82,76.71,2.057,Normal
2024-01-09 19:40:00,TRF-01,Transformer,73.78,76.84,2.123,Normal
2024-01-09 19:45:00,TRF-02,Transformer,68.81,62.51,2.067,Normal
2024-01-09 19:50:00,TRF-03,Transformer,74.43,90.04,2.14,Warning
2024-01-09 19:55:00,TRF-04,Transformer,76.06,93.54,2.226,Warning
2024-01-09 20:00:00,TRF-05,Transformer,75.16,82.14,1.964,Normal
2024-01-09 20:05:00,TRF-01,Transformer,70.79,71.74,2.037,Normal
2024-01-09 20:10:00,TRF-02,Transformer,81.98,91.09,2.267,Warning
2024-01-09 20:15:00,TRF-03,Transformer,77.69,84.29,2.289,Normal
2024-01-09 20:20:00,TRF-04,Transformer,70.94,68.73,2.15,Normal
2024-01-09 20:25:00,TRF-05,Transformer,72.31,68.68,1.999,Normal
2024-01-09 20:30:00,TRF-01,Transformer,75.75,73.85,2.035,Normal
2024-01-09 20:35:00,TRF-02,Transformer,74.61,73.52,2.011,Normal
2024-01-09 20:40:00,TRF-03,Transformer,74.49,74.7,2.298,Normal
2024-01-09 20:45:00,TRF-04,Transformer,72.7,73.91,2.091,Normal
2024-01-09 20:50:00,TRF-05,Transformer,74.09,73.61,2.105,Normal
2024-01-09 20:55:00,TRF-01,Transformer,87.9,102.83,2.354,Warning
2024-01-09 21:00:00,TRF-02,Transformer,75.7,82.39,2.11,Normal
2024-01-09 21:05:00,TRF-03,Transformer,76.12,86.67,2.109,Normal
2024-01-09 21:10:00,TRF-04,Transformer,73.72,77.3,2.086,Normal
2024-01-09 21:15:00,TRF-05,Transformer,76.24,85.56,2.347,Normal
2024-01-09 21:20:00,TRF-01,Transformer,72.76,78.11,2.126,Normal
2024-01-09 21:25:00,TRF-02,Transformer,74.85,75.66,2.198,Normal
2024-01-09 21:30:00,TRF-03,Transformer,69.99,66.04,2.053,Normal
2024-01-09 21:35:00,TRF-04,Transformer,70.57,65.22,2.104,Normal
2024-01-09 21:40:00,TRF-05,Transformer,69.56,65.82,1.938,Normal
2024-01-09 21:45:00,TRF-01,Transformer,72.76,75.31,2.017,Normal
2024-01-09 21:50:00,TRF-02,Transformer,73.91,79.37,2.133,Normal
2024-01-09 21:55:00,TRF-03,Transformer,75.41,78.26,2.306,Normal
2024-01-09 22:00:00,TRF-04,Transformer,76.4,85.38,2.234,Normal
2024-01-09 22:05:00,TRF-05,Transformer,74.17,75.27,2.245,Normal
2024-01-09 22:10:00,TRF-01,Transformer,76.61,80.32,2.083,Normal
2024-01-09 22:15:00,TRF-02,Transformer,69.84,73.64,2.097,Normal
2024-01-09 22:20:00,TRF-03,Transformer,72.1,73.87,2.022,Normal
2024-01-09 22:25:00,TRF-04,Transformer,69.35,70.06,2.077,Normal
2024-01-09 22:30:00,TRF-05,Transformer,75.48,73.0,2.119,Normal
2024-01-09 22:35:00,TRF-01,Transformer,69.41,61.57,2.056,Normal
2024-01-09 22:40:00,TRF-02,Transformer,63.75,54.94,2.059,Normal
2024-01-09 22:45:00,TRF-03,Transformer,64.12,55.05,2.002,Normal
2024-01-09 22:50:00,TRF-04,Transformer,78.64,90.31,2.279,Warning
2024-01-09 22:55:00,TRF-05,Transformer,71.24,74.16,2.124,Normal
2024-01-09 23:00:00,TRF-01,Transformer,61.9,47.97,1.959,Normal
2024-01-09 23:05:00,TRF-02,Transformer,57.83,48.96,2.167,Normal
2024-01-09 23:10:00,TRF-03,Transformer,69.26,61.37,1.999,Normal
2024-01-09 23:15:00,TRF-04,Transformer,65.63,59.3,1.969,Normal
2024-01-09 23:20:00,TRF-05,Transformer,63.47,45.65,1.849,Normal
2024-01-09 23:25:00,TRF-01,Transformer,56.71,31.36,2.142,Normal
2024-01-09 23:30:00,TRF-02,Transformer,51.68,21.55,2.006,Normal
2024-01-09 23:35:00,TRF-03,Transformer,65.95,46.08,2.065,Normal
2024-01-09 23:40:00,TRF-04,Transformer,54.59,24.8,2.041,Normal
2024-01-09 23:45:00,TRF-05,Transformer,54.95,27.64,2.104,Normal
2024-01-09 23:50:00,TRF-01,Transformer,53.85,24.71,1.843,Normal
2024-01-09 23:55:00,TRF-02,Transformer,56.52,31.78,1.923,Normal
2024-01-10 00:00:00,TRF-03,Transformer,48.61,10.42,1.979,Normal
2024-01-10 00:05:00,TRF-04,Transformer,52.92,16.79,2.056,Normal
2024-01-10 00:10:00,TRF-05,Transformer,60.92,40.86,2.0,Normal
2024-01-10 00:15:00,TRF-01,Transformer,59.25,41.73,1.826,Normal
2024-01-10 00:20:00,TRF-02,Transformer,58.82,35.93,2.064,Normal
2024-01-10 00:25:00,TRF-03,Transformer,57.21,32.55,1.957,Normal
2024-01-10 00:30:00,TRF-04,Transformer,57.26,30.54,1.993,Normal
2024-01-10 00:35:00,TRF-05,Transformer,64.26,43.84,2.099,Normal
2024-01-10 00:40:00,TRF-01,Transformer,61.19,38.85,2.061,Normal
2024-01-10 00:45:00,TRF-02,Transformer,61.8,49.62,2.053,Normal
2024-01-10 00:50:00,TRF-03,Transformer,68.52,60.22,2.101,Normal
2024-01-10 00:55:00,TRF-04,Transformer,66.31,53.97,2.056,Normal
2024-01-10 01:00:00,TRF-05,Transformer,70.36,55.04,2.072,Normal
2024-01-10 01:05:00,TRF-01,Transformer,62.52,42.33,1.962,Normal
2024-01-10 01:10:00,TRF-02,Transformer,64.64,48.37,2.075,Normal
2024-01-10 01:15:00,TRF-03,Transformer,66.58,55.19,2.158,Normal
2024-01-10 01:20:00,TRF-04,Transformer,62.34,49.33,1.961,Normal
2024-01-10 01:25:00,TRF-05,Transformer,58.85,35.64,2.07,Normal
2024-01-10 01:30:00,TRF-01,Transformer,59.55,37.59,2.103,Normal
2024-01-10 01:35:00,TRF-02,Transformer,54.75,28.08,1.909,Normal
2024-01-10 01:40:00,TRF-03,Transformer,52.08,17.6,1.994,Normal
2024-01-10 01:45:00,TRF-04,Transformer,55.56,25.82,1.998,Normal
2024-01-10 01:50:00,TRF-05,Transformer,59.65,39.9,1.994,Normal
2024-01-10 01:55:00,TRF-01,Transformer,63.07,47.43,1.976,Normal
2024-01-10 02:00:00,TRF-02,Transformer,61.86,45.2,1.968,Normal
2024-01-10 02:05:00,TRF-03,Transformer,73.54,71.05,2.142,Normal
2024-01-10 02:10:00,TRF-04,Transformer,81.44,84.44,2.255,Normal
2024-01-10 02:15:00,TRF-05,Transformer,79.0,92.38,2.441,Warning
2024-01-10 02:20:00,TRF-01,Transformer,76.0,79.53,2.247,Normal
2024-01-10 02:25:00,TRF-02,Transformer,78.7,85.66,2.256,Normal
2024-01-10 02:30:00,TRF-03,Transformer,77.68,83.3,2.09,Normal
2024-01-10 02:35:00,TRF-04,Transformer,69.41,62.57,1.955,Normal
2024-01-10 02:40:00,TRF-05,Transformer,70.27,67.3,2.017,Normal
2024-01-10 02:45:00,TRF-01,Transformer,68.44,60.1,2.078,Normal
2024-01-10 02:50:00,TRF-02,Transformer,61.75,42.14,2.023,Normal
2024-01-10 02:55:00,TRF-03,Transformer,55.47,29.81,1.979,Normal
2024-01-10 03:00:00,TRF-04,Transformer,55.06,23.2,2.085,Normal
2024-01-10 03:05:00,TRF-05,Transformer,62.26,50.26,1.878,Normal
2024-01-10 03:10:00,TRF-01,Transformer,59.68,41.53,2.084,Normal
2024-01-10 03:15:00,TRF-02,Transformer,65.11,47.87,1.928,Normal
2024-01-10 03:20:00,TRF-03,Transformer,60.23,38.86,2.147,Normal
2024-01-10 03:25:00,TRF-04,Transformer,58.45,33.82,2.114,Normal
2024-01-10 03:30:00,TRF-05,Transformer,63.44,44.45,1.927,Normal
2024-01-10 03:35:00,TRF-01,Transformer,73.75,76.6,2.131,Normal
2024-01-10 03:40:00,TRF-02,Transformer,76.93,83.5,2.255,Warning
2024-01-10 03:45:00,TRF-03,Transformer,80.34,90.86,1.964,Warning
2024-01-10 03:50:00,TRF-04,Transformer,70.38,73.08,1.897,Normal
2024-01-10 03:55:00,TRF-05,Transformer,72.99,72.83,2.138,Normal
2024-01-10 04:00:00,TRF-01,Transformer,75.76,79.55,2.075,Normal
2024-01-10 04:05:00,TRF-02,Transformer,78.61,85.02,2.263,Normal
2024-01-10 04:10:00,TRF-03,Transformer,75.93,87.85,2.034,Normal
2024-01-10 04:15:00,TRF-04,Transformer,83.69,101.83,2.437,Warning
2024-01-10 04:20:00,TRF-05,Transformer,90.19,109.25,2.423,Warning
2024-01-10 04:25:00,TRF-01,Transformer,85.45,110.63,2.382,Warning
2024-01-10 04:30:00,TRF-02,Transformer,80.34,95.41,2.157,Warning
2024-01-10 04:35:00,TRF-03,Transformer,75.09,90.39,2.157,Warning
2024-01-10 04:40:00,TRF-04,Transformer,80.54,96.91,2.236,Warning
2024-01-10 04:45:00,TRF-05,Transformer,77.21,97.14,2.194,Warning
2024-01-10 04:50:00,TRF-01,Transformer,74.48,90.26,2.232,Critical
2024-01-10 04:55:00,TRF-02,Transformer,81.9,94.33,2.223,Warning
2024-01-10 05:00:00,TRF-03,Transformer,85.87,104.42,2.216,Warning
2024-01-10 05:05:00,TRF-04,Transformer,79.53,90.49,2.283,Warning
2024-01-10 05:10:00,TRF-05,Transformer,68.22,76.15,2.011,Normal
2024-01-10 05:15:00,TRF-01,Transformer,78.97,89.5,2.188,Normal
2024-01-10 05:20:00,TRF-02,Transformer,81.79,89.25,2.145,Normal
2024-01-10 05:25:00,TRF-03,Transformer,75.59,83.63,1.99,Normal
2024-01-10 05:30:00,TRF-04,Transformer,77.82,78.93,2.167,Normal
2024-01-10 05:35:00,TRF-05,Transformer,75.98,83.74,2.156,Normal
2024-01-10 05:40:00,TRF-01,Transformer,71.7,67.3,2.127,Normal
2024-01-10 05:45:00,TRF-02,Transformer,75.97,69.08,2.2,Normal
2024-01-10 05:50:00,TRF-03,Transformer,70.05,68.08,2.027,Normal
2024-01-10 05:55:00,TRF-04,Transformer,70.86,69.89,1.961,Normal
2024-01-10 06:00:00,TRF-05,Transformer,63.29,47.98,2.063,Normal
2024-01-10 06:05:00,TRF-01,Transformer,61.42,45.72,1.935,Normal
2024-01-10 06:10:00,TRF-02,Transformer,70.77,61.02,1.966,Normal
2024-01-10 06:15:00,TRF-03,Transformer,62.42,54.81,1.908,Normal
2024-01-10 06:20:00,TRF-04,Transformer,59.87,45.44,2.031,Normal
2024-01-10 06:25:00,TRF-05,Transformer,65.57,55.69,1.991,Normal
2024-01-10 06:30:00,TRF-01,Transformer,70.15,61.01,2.018,Normal
2024-01-10 06:35:00,TRF-02,Transformer,66.8,54.03,2.149,Normal
2024-01-10 06:40:00,TRF-03,Transformer,72.45,74.44,2.171,Normal
2024-01-10 06:45:00,TRF-04,Transformer,62.37,46.7,2.074,Normal
2024-01-10 06:50:00,TRF-05,Transformer,60.76,48.0,1.868,Normal
2024-01-10 06:55:00,TRF-01,Transformer,64.62,53.3,1.929,Normal
2024-01-10 07:00:00,TRF-02,Transformer,69.78,67.62,2.052,Normal
2024-01-10 07:05:00,TRF-03,Transformer,75.82,77.58,2.123,Normal
2024-01-10 07:10:00,TRF-04,Transformer,68.32,65.14,2.02,Normal
2024-01-10 07:15:00,TRF-05,Transformer,66.97,61.26,1.953,Normal
2024-01-10 07:20:00,TRF-01,Transformer,65.92,62.35,2.019,Normal
2024-01-10 07:25:00,TRF-02,Transformer,63.41,50.86,2.077,Normal
2024-01-10 07:30:00,TRF-03,Transformer,55.62,33.45,1.957,Normal
2024-01-10 07:35:00,TRF-04,Transformer,59.65,31.76,1.925,Normal
2024-01-10 07:40:00,TRF-05,Transformer,64.72,52.91,1.903,Normal
2024-01-10 07:45:00,TRF-01,Transformer,58.1,39.8,2.124,Normal
2024-01-10 07:50:00,TRF-02,Transformer,60.62,40.42,2.011,Normal
2024-01-10 07:55:00,TRF-03,Transformer,61.54,50.69,2.029,Normal
2024-01-10 08:00:00,TRF-04,Transformer,55.79,24.27,2.092,Normal
2024-01-10 08:05:00,TRF-05,Transformer,53.58,20.27,1.91,Normal
2024-01-10 08:10:00,TRF-01,Transformer,51.42,15.84,2.053,Normal
2024-01-10 08:15:00,TRF-02,Transformer,57.29,39.42,1.91,Normal
2024-01-10 08:20:00,TRF-03,Transformer,61.99,41.17,2.07,Normal
2024-01-10 08:25:00,TRF-04,Transformer,52.15,24.36,2.064,Normal
2024-01-10 08:30:00,TRF-05,Transformer,45.45,0.9,2.062,Normal
2024-01-10 08:35:00,TRF-01,Transformer,47.05,7.4,2.052,Normal
2024-01-10 08:40:00,TRF-02,Transformer,51.08,13.22,1.972,Normal
2024-01-10 08:45:00,TRF-03,Transformer,55.07,26.43,1.948,Normal
2024-01-10 08:50:00,TRF-04,Transformer,61.79,37.74,1.99,Normal
2024-01-10 08:55:00,TRF-05,Transformer,59.96,43.08,1.943,Normal
2024-01-10 09:00:00,TRF-01,Transformer,60.2,39.49,2.06,Normal
2024-01-10 09:05:00,TRF-02,Transformer,58.94,42.04,2.148,Normal
2024-01-10 09:10:00,TRF-03,Transformer,61.96,43.38,2.037,Normal
2024-01-10 09:15:00,TRF-04,Transformer,67.0,58.33,2.031,Normal
2024-01-10 09:20:00,TRF-05,Transformer,71.98,71.7,2.188,Normal
2024-01-10 09:25:00,TRF-01,Transformer,69.42,64.3,2.128,Normal
2024-01-10 09:30:00,TRF-02,Transformer,72.44,74.29,2.126,Normal
2024-01-10 09:35:00,TRF-03,Transformer,74.14,80.7,2.238,Normal
2024-01-10 09:40:00,TRF-04,Transformer,64.58,55.15,1.974,Normal
2024-01-10 09:45:00,TRF-05,Transformer,60.18,41.2,1.972,Normal
2024-01-10 09:50:00,TRF-01,Transformer,56.74,28.23,1.975,Normal
2024-01-10 09:55:00,TRF-02,Transformer,58.17,29.5,1.935,Normal
2024-01-10 10:00:00,TRF-03,Transformer,60.31,39.62,1.938,Normal
2024-01-10 10:05:00,TRF-04,Transformer,61.15,40.83,1.999,Normal
2024-01-10 10:10:00,TRF-05,Transformer,52.73,20.89,2.095,Normal
2024-01-10 10:15:00,TRF-01,Transformer,50.41,16.43,2.047,Normal
2024-01-10 10:20:00,TRF-02,Transformer,49.94,15.59,2.009,Normal
2024-01-10 10:25:00,TRF-03,Transformer,47.93,11.6,1.947,Normal
2024-01-10 10:30:00,TRF-04,Transformer,56.09,29.5,2.145,Normal
2024-01-10 10:35:00,TRF-05,Transformer,56.94,31.03,2.132,Normal
2024-01-10 10:40:00,TRF-01,Transformer,55.02,25.57,1.969,Normal
2024-01-10 10:45:00,TRF-02,Transformer,55.27,21.65,2.035,Normal
2024-01-10 10:50:00,TRF-03,Transformer,52.45,21.87,2.038,Normal
2024-01-10 10:55:00,TRF-04,Transformer,62.0,45.95,1.841,Normal
2024-01-10 11:00:00,TRF-05,Transformer,57.72,30.0,2.088,Normal
2024-01-10 11:05:00,TRF-01,Transformer,60.4,33.55,2.034,Normal
2024-01-10 11:10:00,TRF-02,Transformer,53.1,22.18,2.067,Normal
2024-01-10 11:15:00,TRF-03,Transformer,62.19,41.82,2.131,Normal
2024-01-10 11:20:00,TRF-04,Transformer,60.04,39.76,1.987,Normal
2024-01-10 11:25:00,TRF-05,Transformer,58.66,38.75,2.043,Normal
2024-01-10 11:30:00,TRF-01,Transformer,60.86,48.18,2.062,Normal
2024-01-10 11:35:00,TRF-02,Transformer,61.07,39.97,2.047,Normal
2024-01-10 11:40:00,TRF-03,Transformer,60.84,41.13,2.123,Normal
2024-01-10 11:45:00,TRF-04,Transformer,63.63,45.45,1.951,Normal
2024-01-10 11:50:00,TRF-05,Transformer,62.28,47.92,1.93,Normal
2024-01-10 11:55:00,TRF-01,Transformer,66.15,53.28,1.936,Normal
2024-01-10 12:00:00,TRF-02,Transformer,64.81,47.63,2.106,Normal
2024-01-10 12:05:00,TRF-03,Transformer,69.31,68.08,2.048,Normal
2024-01-10 12:10:00,TRF-04,Transformer,70.49,67.01,2.154,Normal
2024-01-10 12:15:00,TRF-05,Transformer,78.22,79.45,2.046,Normal
2024-01-10 12:20:00,TRF-01,Transformer,75.98,83.12,2.138,Normal
2024-01-10 12:25:00,TRF-02,Transformer,73.32,81.53,2.081,Normal
2024-01-10 12:30:00,TRF-03,Transformer,79.49,88.56,2.188,Normal
2024-01-10 12:35:00,TRF-04,Transformer,76.59,91.23,2.419,Warning
2024-01-10 12:40:00,TRF-05,Transformer,77.41,83.93,2.192,Normal
2024-01-10 12:45:00,TRF-01,Transformer,78.54,94.09,2.221,Warning
2024-01-10 12:50:00,TRF-02,Transformer,88.78,116.17,2.171,Critical
2024-01-10 12:55:00,TRF-03,Transformer,79.37,96.18,2.281,Warning
2024-01-10 13:00:00,TRF-04,Transformer,81.17,85.27,2.27,Normal
2024-01-10 13:05:00,TRF-05,Transformer,86.17,102.26,2.296,Warning
2024-01-10 13:10:00,TRF-01,Transformer,84.75,105.08,2.39,Warning
2024-01-10 13:15:00,TRF-02,Transformer,80.4,84.7,2.342,Normal
2024-01-10 13:20:00,TRF-03,Transformer,78.06,92.64,2.186,Warning
2024-01-10 13:25:00,TRF-04,Transformer,68.06,59.45,2.024,Normal
2024-01-10 13:30:00,TRF-05,Transformer,67.54,57.6,2.104,Normal
2024-01-10 13:35:00,TRF-01,Transformer,71.97,66.35,2.244,Normal
2024-01-10 13:40:00,TRF-02,Transformer,70.54,68.75,1.968,Normal
2024-01-10 13:45:00,TRF-03,Transformer,64.43,49.64,2.151,Normal
2024-01-10 13:50:00,TRF-04,Transformer,66.16,57.79,2.072,Normal
2024-01-10 13:55:00,TRF-05,Transformer,61.15,39.75,2.015,Normal
2024-01-10 14:00:00,TRF-01,Transformer,57.64,33.24,1.926,Normal
2024-01-10 14:05:00,TRF-02,Transformer,52.4,27.81,1.911,Normal
2024-01-10 14:10:00,TRF-03,Transformer,53.16,22.86,2.088,Normal
2024-01-10 14:15:00,TRF-04,Transformer,54.66,25.79,1.958,Normal
2024-01-10 14:20:00,TRF-05,Transformer,54.04,27.02,2.053,Normal
2024-01-10 14:25:00,TRF-01,Transformer,54.57,20.48,2.085,Normal
2024-01-10 14:30:00,TRF-02,Transformer,55.7,25.98,1.882,Normal
2024-01-10 14:35:00,TRF-03,Transformer,66.65,58.53,2.182,Normal
2024-01-10 14:40:00,TRF-04,Transformer,67.44,54.21,1.911,Normal
2024-01-10 14:45:00,TRF-05,Transformer,69.95,65.91,2.103,Normal
2024-01-10 14:50:00,TRF-01,Transformer,75.94,85.29,1.961,Normal
2024-01-10 14:55:00,TRF-02,Transformer,75.86,80.71,2.091,Normal
2024-01-10 15:00:00,TRF-03,Transformer,66.03,58.81,1.987,Normal
2024-01-10 15:05:00,TRF-04,Transformer,69.22,64.35,2.061,Normal
2024-01-10 15:10:00,TRF-05,Transformer,73.64,79.76,2.108,Normal
2024-01-10 15:15:00,TRF-01,Transformer,73.13,82.87,2.146,Normal
2024-01-10 15:20:00,TRF-02,Transformer,73.02,88.52,2.093,Normal
2024-01-10 15:25:00,TRF-03,Transformer,72.72,68.64,2.024,Normal
2024-01-10 15:30:00,TRF-04,Transformer,76.89,80.35,2.275,Normal
2024-01-10 15:35:00,TRF-05,Transformer,71.9,87.84,2.088,Normal
2024-01-10 15:40:00,TRF-01,Transformer,71.78,85.11,2.09,Normal
2024-01-10 15:45:00,TRF-02,Transformer,79.9,91.87,1.998,Critical
2024-01-10 15:50:00,TRF-03,Transformer,85.97,97.42,2.334,Warning
2024-01-10 15:55:00,TRF-04,Transformer,82.18,102.54,2.384,Warning
2024-01-10 16:00:00,TRF-05,Transformer,74.54,86.97,2.035,Normal
2024-01-10 16:05:00,TRF-01,Transformer,70.43,78.23,2.229,Normal
2024-01-10 16:10:00,TRF-02,Transformer,72.99,72.09,2.173,Normal
2024-01-10 16:15:00,TRF-03,Transformer,63.5,47.44,2.046,Normal
2024-01-10 16:20:00,TRF-04,Transformer,64.35,50.58,2.022,Normal
2024-01-10 16:25:00,TRF-05,Transformer,64.68,51.33,1.951,Normal
2024-01-10 16:30:00,TRF-01,Transformer,69.28,64.11,2.085,Normal
2024-01-10 16:35:00,TRF-02,Transformer,71.15,68.29,1.967,Normal
2024-01-10 16:40:00,TRF-03,Transformer,65.06,58.76,2.088,Normal
2024-01-10 16:45:00,TRF-04,Transformer,54.38,25.8,2.047,Normal
2024-01-10 16:50:00,TRF-05,Transformer,61.08,46.84,1.882,Normal
2024-01-10 16:55:00,TRF-01,Transformer,60.66,44.66,1.982,Normal
2024-01-10 17:00:00,TRF-02,Transformer,63.04,50.29,2.104,Normal
2024-01-10 17:05:00,TRF-03,Transformer,56.64,29.97,2.148,Normal
2024-01-10 17:10:00,TRF-04,Transformer,56.54,28.87,1.807,Normal
2024-01-10 17:15:00,TRF-05,Transformer,60.5,36.68,1.879,Normal
2024-01-10 17:20:00,TRF-01,Transformer,59.45,37.12,1.938,Normal
2024-01-10 17:25:00,TRF-02,Transformer,67.59,50.41,2.155,Normal
2024-01-10 17:30:00,TRF-03,Transformer,64.17,53.64,1.99,Normal
2024-01-10 17:35:00,TRF-04,Transformer,64.17,49.42,2.069,Normal
2024-01-10 17:40:00,TRF-05,Transformer,64.25,50.54,1.918,Normal
2024-01-10 17:45:00,TRF-01,Transformer,71.18,72.31,2.09,Normal
2024-01-10 17:50:00,TRF-02,Transformer,74.7,72.26,2.179,Normal
2024-01-10 17:55:00,TRF-03,Transformer,59.21,40.46,2.052,Normal
2024-01-10 18:00:00,TRF-04,Transformer,58.84,37.93,2.071,Normal
2024-01-10 18:05:00,TRF-05,Transformer,63.06,37.66,1.971,Normal
2024-01-10 18:10:00,TRF-01,Transformer,52.85,17.92,1.94,Normal
2024-01-10 18:15:00,TRF-02,Transformer,55.04,26.82,2.002,Normal
2024-01-10 18:20:00,TRF-03,Transformer,55.42,28.12,2.197,Normal
2024-01-10 18:25:00,TRF-04,Transformer,60.46,41.92,2.047,Normal
2024-01-10 18:30:00,TRF-05,Transformer,60.04,47.59,2.035,Normal
2024-01-10 18:35:00,TRF-01,Transformer,69.26,58.78,2.019,Normal
2024-01-10 18:40:00,TRF-02,Transformer,64.35,62.27,1.997,Normal
2024-01-10 18:45:00,TRF-03,Transformer,71.78,70.39,2.16,Normal
2024-01-10 18:50:00,TRF-04,Transformer,70.12,57.28,2.044,Normal
