Station_pressure,J1_pressure,J2_pressure,J3_pressure,Home_pressure,Flow_Sta_J1,Flow_J1_J2,Flow_J2_J3,Flow_J3_Home,Pressure_drop_J1,Pressure_drop_J2,Pressure_drop_J3,Flow_loss_J1J2,Flow_loss_J2J3,label,label_name
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,54.081974,49.507175,45.37958,40.841587,10.361071,8.161606,6.334202,4.525107,-54.081974,4.5747986,4.127594,2.1994646,1.8274044,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.88954,48.779827,44.02169,38.799,11.482338,9.557612,7.2871842,5.1479883,-53.88954,5.1097145,4.7581367,1.9247253,2.270428,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,54.0281,49.180027,44.684135,40.05401,10.685082,8.898147,6.9044733,4.6130834,-54.0281,4.848072,4.4958916,1.786936,1.993673,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,54.068684,49.394962,45.099934,40.57601,10.441807,8.434551,6.598654,4.51155,-54.068684,4.6737213,4.2950287,2.0072563,1.8358971,0,Normal
1.8674357e-06,54.00385,49.28718,44.92667,40.202614,10.828205,8.550737,6.699667,4.701318,-54.00385,4.716667,4.360512,2.2774684,1.8510702,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.92397,48.99497,44.23166,39.111366,11.288694,9.106491,7.294549,5.059014,-53.92397,4.929001,4.7633095,2.1822033,1.8119416,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,54.03185,49.22444,44.616768,39.559006,10.662794,8.79189,7.0697575,5.004019,-54.03185,4.8074074,4.6076736,1.8709041,1.7221323,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,54.066933,49.286236,44.82383,40.19765,10.452377,8.721491,6.854303,4.6093426,-54.066933,4.780697,4.462406,1.7308872,1.8671876,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.780148,48.561028,43.552513,37.839405,12.079925,9.822106,7.6372337,5.5571914,-53.780148,5.21912,5.0085144,2.2578185,2.1848722,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,54.148422,49.59135,45.44413,40.94059,9.94915,8.111871,6.365683,4.4918327,-54.148422,4.5570717,4.1472206,1.8372797,1.7461879,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,54.00385,49.28718,44.92667,40.202614,10.828205,8.550737,6.699667,4.701318,-54.00385,4.716667,4.360512,2.2774684,1.8510702,0,Normal
1.8674357e-06,54.03185,49.22444,44.616768,39.559006,10.662794,8.79189,7.0697575,5.004019,-54.03185,4.8074074,4.6076736,1.8709041,1.7221323,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,54.100754,49.553818,45.423313,40.989544,10.246072,8.08331,6.3388834,4.423804,-54.100754,4.546936,4.1305046,2.162762,1.7444267,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.996735,49.103603,44.59923,39.511883,10.86991,9.014643,6.917129,5.0301027,-53.996735,4.8931313,4.5043716,1.8552672,2.0975134,0,Normal
1.8674357e-06,53.89619,48.87382,44.186947,38.735332,11.445161,9.341879,7.1849074,5.342325,-53.89619,5.0223694,4.6868744,2.1032822,2.1569715,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.79023,48.54248,43.523132,37.978226,12.025906,9.890332,7.6520653,5.4198136,-53.79023,5.2477493,5.019348,2.1355739,2.2382667,0,Normal
1.8674357e-06,53.920692,49.004032,44.38141,38.95662,11.307281,9.074952,7.091624,5.319867,-53.920692,4.9166603,4.6226234,2.232328,1.9833287,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.89619,48.87382,44.186947,38.735332,11.445161,9.341879,7.1849074,5.342325,-53.89619,5.0223694,4.6868744,2.1032822,2.1569715,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.913746,48.951836,44.286827,39.24412,11.346511,9.190041,7.153274,4.9906936,-53.913746,4.9619102,4.6650085,2.15647,2.0367665,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.951153,48.980087,44.328514,39.21433,11.133834,9.213163,7.1337805,5.0536623,-53.951153,4.9710655,4.651573,1.9206703,2.079383,0,Normal
1.8674357e-06,53.900024,48.94243,44.154507,38.653675,11.423673,9.179132,7.329557,5.383327,-53.900024,4.957596,4.787922,2.2445405,1.8495749,0,Normal
1.8674357e-06,54.01742,49.1286,44.760418,40.19852,10.748284,9.003552,6.7114205,4.548074,-54.01742,4.8888206,4.368183,1.7447313,2.292132,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.79023,48.54248,43.523132,37.978226,12.025906,9.890332,7.6520653,5.4198136,-53.79023,5.2477493,5.019348,2.1355739,2.2382667,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.996735,49.103603,44.59923,39.511883,10.86991,9.014643,6.917129,5.0301027,-53.996735,4.8931313,4.5043716,1.8552672,2.0975134,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.913746,48.951836,44.286827,39.24412,11.346511,9.190041,7.153274,4.9906936,-53.913746,4.9619102,4.6650085,2.15647,2.0367665,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,54.01742,49.1286,44.760418,40.19852,10.748284,9.003552,6.7114205,4.548074,-54.01742,4.8888206,4.368183,1.7447313,2.292132,0,Normal
1.8674357e-06,54.114628,49.44039,45.283325,40.99911,10.160422,8.435956,6.381421,4.274882,-54.114628,4.6742363,4.1570663,1.7244657,2.0545354,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.920692,49.004032,44.38141,38.95662,11.307281,9.074952,7.091624,5.319867,-53.920692,4.9166603,4.6226234,2.232328,1.9833287,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.93702,48.97243,44.16891,38.407856,11.214587,9.196797,7.3516865,5.595824,-53.93702,4.964588,4.80352,2.0177896,1.8451111,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.887535,48.765007,43.621178,37.89715,11.493549,9.58891,7.820826,5.5660095,-53.887535,5.122528,5.1438293,1.9046394,1.7680843,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.911316,48.76083,43.874878,38.421844,11.360216,9.656902,7.4676256,5.343511,-53.911316,5.150486,4.885952,1.7033136,2.1892767,0,Normal
1.8674357e-06,54.03185,49.22444,44.616768,39.559006,10.662794,8.79189,7.0697575,5.004019,-54.03185,4.8074074,4.6076736,1.8709041,1.7221323,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.93702,48.97243,44.16891,38.407856,11.214587,9.196797,7.3516865,5.595824,-53.93702,4.964588,4.80352,2.0177896,1.8451111,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.996487,49.078754,44.32277,38.61946,10.871324,9.077712,7.284115,5.5492644,-53.996487,4.9177322,4.7559853,1.7936118,1.7935969,0,Normal
1.8674357e-06,54.0281,49.180027,44.684135,40.05401,10.685082,8.898147,6.9044733,4.6130834,-54.0281,4.848072,4.4958916,1.786936,1.993673,0,Normal
1.8674357e-06,53.89619,48.87382,44.186947,38.735332,11.445161,9.341879,7.1849074,5.342325,-53.89619,5.0223694,4.6868744,2.1032822,2.1569715,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.996487,49.078754,44.32277,38.61946,10.871324,9.077712,7.284115,5.5492644,-53.996487,4.9177322,4.7559853,1.7936118,1.7935969,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.976818,49.08461,44.630943,39.553535,10.985904,9.012262,6.841156,5.021352,-53.976818,4.892208,4.4536667,1.9736412,2.171106,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.913746,48.951836,44.286827,39.24412,11.346511,9.190041,7.153274,4.9906936,-53.913746,4.9619102,4.6650085,2.15647,2.0367665,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,54.00385,49.28718,44.92667,40.202614,10.828205,8.550737,6.699667,4.701318,-54.00385,4.716667,4.360512,2.2774684,1.8510702,0,Normal
1.8674357e-06,53.8819,48.718502,43.640553,37.947334,11.524932,9.6881695,7.731905,5.541096,-53.8819,5.1633987,5.0779495,1.8367618,1.9562645,0,Normal
1.8674357e-06,53.976818,49.08461,44.630943,39.553535,10.985904,9.012262,6.841156,5.021352,-53.976818,4.892208,4.4536667,1.9736412,2.171106,0,Normal
1.8674357e-06,53.88954,48.779827,44.02169,38.799,11.482338,9.557612,7.2871842,5.1479883,-53.88954,5.1097145,4.7581367,1.9247253,2.270428,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,54.02979,49.179802,44.61921,39.85911,10.67504,8.903119,7.0005507,4.7348046,-54.02979,4.849987,4.5605927,1.7719213,1.9025681,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,54.079254,49.33546,45.152775,40.609932,10.377602,8.623427,6.4222465,4.529778,-54.079254,4.7437935,4.182686,1.754174,2.2011814,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.86788,48.764523,43.914547,38.016636,11.602729,9.542059,7.4172163,5.704865,-53.86788,5.103359,4.8499756,2.0606694,2.1248426,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,54.101055,49.38835,45.13505,40.536427,10.244229,8.540056,6.533609,4.5831623,-54.101055,4.7127037,4.2532997,1.7041723,2.0064478,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,54.02086,49.306866,45.196854,40.771965,10.728,8.543535,6.3058805,4.415078,-54.02086,4.713993,4.110012,2.1844647,2.2376547,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,54.068684,49.394962,45.099934,40.57601,10.441807,8.434551,6.598654,4.51155,-54.068684,4.6737213,4.2950287,2.0072563,1.8358971,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,54.101055,49.38835,45.13505,40.536427,10.244229,8.540056,6.533609,4.5831623,-54.101055,4.7127037,4.2532997,1.7041723,2.0064478,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,1,Moderate
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,54.0281,49.180027,44.684135,40.05401,10.685082,8.898147,6.9044733,4.6130834,-54.0281,4.848072,4.4958916,1.786936,1.993673,0,Normal
1.8674357e-06,54.012318,49.184566,44.636276,39.821598,10.778388,8.845182,6.9823728,4.7851305,-54.012318,4.827751,4.5482903,1.9332058,1.8628095,0,Normal
1.8674357e-06,53.97439,49.08694,44.526722,39.473503,11.0,9.000001,7.0,5.0000005,-53.97439,4.8874474,4.560219,1.9999994,2.0000002,2,Critical
1.8674357e-06,53.780148,48.561028,43.552513,37.839405,12.079925,9.822106,7.6372337,5.5571914,-53.780148,5.21912,5.0085144,2.2578185,2.1848722,0,Normal
1.8674357e-06,54.01742,49.1286,44.760418,40.19852,10.748284,9.003552,6.7114205,4.548074,-54.01742,4.8888206,4.368183,1.7447313,2.292132,0,Normal
1.8674357e-06,53.996735,49.103603,44.59923,39.511883,10.86991,9.014643,6.917129,5.0301027,-53.996735,4.8931313,4.5043716,1.8552672,2.0975134,0,Normal
